2744 8232
27 1885 -1
28 254 1
28 714 1
28 1125 1
28 1348 -1
28 2456 -1
28 2590 -1
29 878 -1
29 1078 1
29 1432 1
29 2378 -1
29 2393 1
29 2575 -1
30 52 -1
30 300 1
30 792 -1
30 1313 1
30 1344 -1
30 2727 1
31 448 1
31 529 1
31 600 -1
31 996 -1
31 1031 -1
31 1268 1
32 670 -1
32 741 1
32 1446 1
32 2192 1
32 2245 1
32 2545 1
33 109 -1
33 716 1
33 983 -1
33 1391 -1
33 1917 1
33 2621 -1
34 219 1
34 350 1
34 474 -1
34 491 -1
34 1041 1
34 1082 1
35 715 1
35 1279 1
35 1830 1
35 2329 -1
35 2710 -1
35 2723 -1
36 41 -1
36 288 -1
36 813 1
36 1685 1
36 2089 -1
36 2581 1
37 510 1
37 939 -1
37 1328 1
37 1347 -1
37 2413 1
37 2691 -1
38 94 -1
38 122 1
38 425 1
38 1627 -1
38 2016 1
38 2704 -1
39 1508 -1
39 2223 1
39 2397 -1
39 2446 1
39 2565 -1
39 2583 1
40 380 1
40 854 -1
40 997 -1
40 1926 1
40 2071 -1
40 2706 -1
41 184 -1
41 255 1
41 540 -1
41 1554 -1
41 1696 -1
42 225 1
42 406 1
42 1657 -1
42 2455 1
42 2485 1
42 2528 1
43 51 1
43 830 1
43 1755 1
43 2110 -1
43 2349 1
43 2385 -1
44 138 1
44 756 1
44 1264 1
44 1298 -1
44 1832 1
44 2487 -1
45 525 -1
45 850 1
45 1493 -1
45 1610 -1
45 1619 1
46 312 -1
46 822 1
46 1623 -1
46 2033 1
46 2216 1
46 2255 1
47 229 -1
47 398 -1
47 399 1
47 1248 1
47 1675 -1
47 2130 -1
48 405 -1
48 886 -1
48 1195 -1
48 1614 1
48 1809 -1
48 2081 -1
49 55 1
49 1235 -1
49 1382 1
49 1616 1
49 2181 1
49 2233 1
50 152 1
50 527 1
50 696 -1
50 1663 1
50 2396 -1
50 2399 -1
51 208 1
51 694 -1
51 1343 1
51 2146 1
51 2740 -1
52 1683 -1
52 1840 1
52 2151 -1
52 2339 -1
52 2713 -1
53 138 -1
53 238 -1
53 257 1
53 684 1
53 2032 -1
53 2487 1
54 233 1
54 546 -1
54 935 -1
54 1396 -1
54 1492 -1
54 2222 -1
55 636 -1
55 1134 1
55 1725 -1
55 2145 1
55 2629 -1
56 251 -1
56 747 1
56 765 1
56 1007 1
56 1474 -1
56 2126 -1
57 83 1
57 109 -1
57 452 1
57 716 -1
57 1016 1
57 2167 1
58 165 1
58 453 1
58 689 1
58 1074 1
58 1519 1
58 1641 -1
59 1090 1
59 2010 1
59 2179 -1
59 2221 1
59 2368 1
59 2553 -1
60 1115 -1
60 1261 -1
60 1327 1
60 2213 -1
60 2387 1
60 2491 -1
61 1037 1
61 1293 -1
61 1572 -1
61 1804 1
61 2009 1
61 2408 1
62 123 -1
62 403 1
62 781 -1
62 910 -1
62 1893 -1
62 2557 1
63 153 1
63 1553 -1
63 1699 1
63 1734 1
63 1849 -1
63 1974 -1
64 399 -1
64 948 1
64 1138 -1
64 1248 -1
64 1405 1
64 2511 1
65 626 -1
65 687 1
65 1726 -1
65 2014 1
65 2397 1
65 2565 1
66 360 -1
66 459 1
66 1157 1
66 1638 -1
66 1882 -1
66 2497 1
67 129 -1
67 947 -1
67 2578 1
67 2585 -1
67 2669 1
67 2683 -1
68 584 1
68 1482 -1
68 1571 -1
68 1607 -1
68 2018 -1
68 2046 1
69 285 -1
69 423 -1
69 966 -1
69 1104 -1
69 1560 1
69 2177 1
70 72 -1
70 302 -1
70 556 1
70 647 -1
70 1062 -1
70 2209 1
71 827 -1
71 909 1
71 1177 1
71 1284 1
71 1398 1
71 1494 1
72 263 -1
72 425 1
72 1784 1
72 2016 1
72 2377 1
73 81 1
73 337 1
73 1658 -1
73 1692 1
73 1943 1
73 2229 1
74 297 1
74 603 -1
74 1040 -1
74 1192 1
74 1744 -1
74 2741 1
75 384 1
75 468 1
75 1738 -1
75 1852 -1
75 2310 -1
75 2346 -1
76 429 -1
76 542 -1
76 935 -1
76 1377 -1
76 2220 -1
76 2254 -1
77 288 -1
77 585 1
77 953 1
77 1393 -1
77 2089 1
77 2626 -1
78 381 -1
78 1189 -1
78 1334 -1
78 1489 -1
78 1711 1
78 1837 1
79 376 -1
79 435 -1
79 467 -1
79 500 -1
79 1023 -1
79 1383 -1
80 171 -1
80 372 -1
80 527 -1
80 1046 1
80 1663 -1
80 2681 1
81 136 -1
81 151 -1
81 1769 -1
81 2512 1
81 2671 1
82 497 1
82 1775 -1
82 2006 1
82 2023 1
82 2228 -1
82 2475 -1
83 351 -1
83 395 -1
83 1941 1
83 2074 1
83 2337 -1
84 245 1
84 562 -1
84 667 1
84 999 1
84 2250 1
84 2589 1
85 221 1
85 1190 1
85 1203 -1
85 1798 -1
85 2477 1
85 2695 1
86 308 -1
86 1130 1
86 1443 -1
86 1597 1
86 1975 1
86 2012 1
87 395 1
87 922 1
87 1224 1
87 1773 1
87 2074 1
87 2540 -1
88 430 -1
88 463 -1
88 1061 1
88 1335 -1
88 2157 -1
88 2645 -1
89 459 1
89 520 -1
89 989 -1
89 1389 1
89 1801 1
89 2470 -1
90 168 -1
90 725 -1
90 1252 1
90 1873 -1
90 1997 1
90 2454 1
91 398 -1
91 512 1
91 1165 -1
91 1661 1
91 2130 -1
91 2324 1
92 846 -1
92 920 1
92 1812 1
92 2120 -1
92 2569 -1
92 2714 1
93 262 1
93 935 -1
93 1343 -1
93 2220 1
93 2222 1
93 2740 -1
94 682 -1
94 1056 1
94 1079 -1
94 1585 -1
94 2566 1
95 195 1
95 415 1
95 963 -1
95 1173 -1
95 2322 -1
95 2687 -1
96 968 1
96 1297 -1
96 1350 -1
96 1515 -1
96 1600 -1
96 2179 -1
97 1076 1
97 1214 -1
97 1245 1
97 1525 -1
97 2226 1
97 2264 1
98 125 1
98 1315 -1
98 1653 1
98 1748 1
98 1934 -1
98 2506 1
99 141 1
99 558 1
99 1128 -1
99 1239 -1
99 2142 1
99 2171 1
100 147 1
100 383 1
100 1106 -1
100 1122 1
100 1307 1
100 2305 -1
101 189 1
101 461 -1
101 731 1
101 825 -1
101 2066 1
101 2268 1
102 377 1
102 2094 -1
102 2272 1
102 2549 1
102 2598 1
103 682 1
103 1056 -1
103 1234 -1
103 1340 1
103 1341 -1
103 1504 1
104 439 -1
104 586 -1
104 1413 -1
104 1705 1
104 2224 1
104 2657 -1
105 198 1
105 2056 -1
105 2174 -1
105 2514 -1
105 2612 1
105 2623 -1
106 173 1
106 1330 1
106 1462 -1
106 1729 1
106 1933 1
107 261 -1
107 342 -1
107 713 -1
107 735 1
107 880 -1
107 2702 -1
108 1091 -1
108 1212 1
108 1285 -1
108 1609 1
108 1667 -1
108 2288 -1
109 269 1
109 503 -1
109 1899 -1
109 2337 1
110 596 1
110 1189 1
110 1435 -1
110 1489 1
110 1655 1
110 2716 1
111 174 1
111 411 -1
111 417 -1
111 1553 -1
111 1974 -1
111 2241 -1
112 1470 -1
112 2065 -1
112 2103 -1
112 2121 -1
112 2554 1
112 2653 -1
113 428 1
113 569 1
113 1472 -1
113 1545 -1
113 1621 1
113 1994 1
114 895 -1
114 1067 -1
114 1466 1
114 1603 -1
114 1885 -1
114 2448 -1
115 126 1
115 134 -1
115 357 -1
115 410 -1
115 1296 -1
115 2030 -1
116 1312 1
116 1513 1
116 1867 -1
116 2084 -1
116 2562 1
116 2685 -1
117 125 -1
117 705 -1
117 1217 1
117 1257 1
117 1315 -1
117 1776 -1
118 934 1
118 1614 1
118 1809 -1
118 2303 -1
118 2376 1
118 2526 -1
119 382 -1
119 1336 -1
119 1478 1
119 1763 1
119 1807 1
119 1927 1
120 677 1
120 693 -1
120 908 -1
120 1403 -1
120 1518 -1
120 2277 -1
121 198 1
121 620 1
121 869 -1
121 1589 1
121 1639 -1
121 2056 1
122 914 -1
122 1585 -1
122 1722 -1
122 1751 1
122 2141 -1
123 627 -1
123 1471 -1
123 2256 1
123 2272 -1
124 819 1
124 1110 1
124 1217 -1
124 1315 -1
124 1934 -1
124 2447 1
125 475 1
125 1432 1
125 2037 -1
125 2473 1
126 294 1
126 834 1
126 1356 -1
126 2020 1
126 2543 -1
127 279 -1
127 1027 1
127 1283 -1
127 1427 -1
127 1546 1
127 2741 1
128 412 -1
128 651 -1
128 747 1
128 853 1
128 1695 1
128 2308 -1
129 749 -1
129 1181 1
129 2262 -1
129 2395 -1
129 2544 -1
130 353 1
130 1132 1
130 2067 1
130 2162 1
130 2447 -1
130 2481 1
131 1436 1
131 1522 -1
131 2565 1
131 2583 -1
131 2710 1
131 2723 1
132 600 -1
132 1031 1
132 2425 1
132 2505 -1
132 2678 -1
132 2697 -1
133 1070 -1
133 1224 1
133 1240 1
133 1395 -1
133 1448 -1
133 1628 1
134 294 1
134 337 1
134 2229 -1
134 2616 1
134 2701 1
135 221 -1
135 516 -1
135 1190 -1
135 1237 1
135 2210 1
135 2366 1
136 1044 1
136 1943 -1
136 2294 1
136 2578 -1
136 2717 -1
137 179 1
137 557 -1
137 737 -1
137 1871 -1
137 2083 -1
137 2086 1
138 270 1
138 1169 1
138 1327 -1
138 2491 -1
139 265 1
139 360 1
139 625 1
139 832 -1
139 1002 -1
139 1882 1
140 1084 -1
140 1269 -1
140 1684 1
140 1768 1
140 2455 1
140 2485 -1
141 385 1
141 827 1
141 909 -1
141 2043 -1
141 2711 1
142 526 1
142 736 1
142 1270 -1
142 2148 1
142 2259 -1
143 384 1
143 655 1
143 1659 1
143 1852 -1
143 2275 1
143 2293 1
144 257 -1
144 1197 1
144 1298 1
144 2368 -1
144 2487 1
144 2553 -1
145 736 1
145 788 -1
145 1267 1
145 1511 -1
145 2641 1
146 455 1
146 495 -1
146 793 1
146 961 1
146 2530 -1
146 2582 -1
147 614 -1
147 1027 1
147 1283 1
147 1832 1
147 2128 1
148 634 1
148 874 -1
148 1858 -1
148 1940 1
148 2185 -1
148 2523 1
149 486 -1
149 836 1
149 1019 -1
149 1105 -1
149 1682 1
149 2208 -1
150 874 1
150 1678 1
150 1940 -1
150 2249 1
150 2326 1
150 2694 -1
151 520 -1
151 989 -1
151 1168 -1
151 1808 1
151 2294 1
152 1346 -1
152 1384 1
152 1813 1
152 1905 1
152 2323 1
153 362 1
153 737 1
153 1413 -1
153 1495 -1
153 2657 -1
154 314 1
154 842 1
154 1279 -1
154 1730 1
154 2108 1
154 2587 1
155 270 -1
155 734 1
155 795 -1
155 1435 1
155 1439 -1
155 1944 1
156 415 1
156 571 1
156 963 -1
156 1836 1
156 2176 -1
156 2730 1
157 204 1
157 407 1
157 808 -1
157 1749 -1
157 2419 -1
157 2472 -1
158 379 -1
158 1240 -1
158 1357 -1
158 1448 -1
158 1604 -1
158 1669 1
159 1053 1
159 1068 -1
159 1098 -1
159 1310 1
159 2113 -1
159 2143 -1
160 315 -1
160 377 -1
160 451 -1
160 1858 1
160 2094 -1
160 2185 1
161 204 -1
161 407 -1
161 824 -1
161 1431 1
161 1547 1
161 2232 -1
162 918 1
162 1897 1
162 1971 -1
162 2034 1
162 2048 1
162 2188 1
163 187 -1
163 366 1
163 644 -1
163 1024 -1
163 1765 1
163 2118 -1
164 583 1
164 702 -1
164 1483 1
164 1690 1
164 2348 1
164 2564 1
165 510 -1
165 939 1
165 1203 -1
165 2315 -1
165 2402 1
166 556 -1
166 1062 1
166 1157 1
166 1973 -1
166 2098 -1
166 2258 -1
167 200 1
167 258 -1
167 768 1
167 1017 1
167 2106 1
167 2282 -1
168 694 1
168 1151 1
168 1343 1
168 2222 1
168 2574 -1
169 597 1
169 713 1
169 2034 1
169 2048 -1
169 2207 -1
169 2594 1
170 505 -1
170 538 1
170 944 1
170 1558 -1
170 1780 -1
170 2119 1
171 663 -1
171 1011 -1
171 1013 -1
171 1564 1
171 1624 1
172 263 1
172 558 1
172 1171 -1
172 1972 -1
172 1998 -1
172 2377 1
173 494 -1
173 847 -1
173 2298 1
173 2428 1
173 2693 1
174 681 -1
174 1096 -1
174 1291 1
174 2101 1
174 2644 -1
175 979 -1
175 1055 -1
175 1215 1
175 1609 -1
175 2019 -1
175 2288 -1
176 704 1
176 1454 1
176 1653 -1
176 1731 1
176 1932 1
176 2506 -1
177 1046 -1
177 1599 -1
177 1707 -1
177 1885 -1
177 2306 -1
177 2448 -1
178 870 -1
178 1367 1
178 1535 1
178 2243 1
178 2513 -1
179 609 -1
179 642 1
179 1397 -1
179 2388 -1
179 2675 -1
180 277 -1
180 625 1
180 994 1
180 1882 1
180 2124 1
180 2497 1
181 920 -1
181 1783 1
181 1812 1
181 1961 -1
181 2049 -1
181 2361 1
182 293 1
182 1173 -1
182 1187 -1
182 1227 1
182 1533 -1
182 2334 1
183 469 -1
183 537 -1
183 1015 1
183 1425 -1
183 1936 -1
183 2302 -1
184 1733 -1
184 2089 1
184 2113 1
184 2128 -1
184 2416 -1
185 405 -1
185 783 1
185 1447 -1
185 2081 -1
185 2356 1
185 2379 1
186 379 -1
186 1234 -1
186 1504 1
186 1604 -1
186 1916 1
186 2076 -1
187 296 -1
187 455 -1
187 1691 -1
187 1870 -1
187 2530 -1
188 292 1
188 683 -1
188 803 1
188 978 -1
188 1686 -1
188 1810 -1
189 487 -1
189 1247 -1
189 2357 -1
189 2383 1
189 2660 1
190 225 -1
190 1028 1
190 1457 -1
190 1465 1
190 1841 -1
190 2528 -1
191 430 1
191 1472 -1
191 1545 -1
191 1606 -1
191 2338 1
191 2645 -1
192 290 1
192 492 -1
192 994 -1
192 1081 -1
192 2497 -1
193 387 1
193 486 1
193 496 1
193 1105 1
193 2280 -1
193 2398 1
194 308 -1
194 931 -1
194 1051 1
194 1182 -1
194 1443 -1
194 1540 1
195 672 1
195 980 1
195 1687 1
195 2459 -1
195 2469 1
196 211 1
196 960 1
196 1136 1
196 1345 1
196 2072 1
196 2516 1
197 682 -1
197 972 1
197 1341 1
197 1585 1
197 1992 -1
197 2550 -1
198 545 1
198 1922 -1
198 2586 -1
198 2744 1
199 248 1
199 1728 1
199 2242 1
199 2682 -1
199 2718 1
199 2738 1
200 450 1
200 1543 -1
200 2226 1
200 2264 1
200 2331 -1
201 896 -1
201 1566 1
201 1950 -1
201 1954 1
201 2042 1
201 2297 1
202 688 1
202 787 -1
202 2453 -1
202 2568 1
202 2676 1
202 2742 1
203 664 -1
203 1249 1
203 1664 -1
203 1965 1
203 2045 -1
203 2279 1
204 798 -1
204 1118 -1
204 2211 1
204 2248 -1
205 515 -1
205 1839 1
205 2536 -1
205 2630 1
205 2678 1
205 2697 -1
206 723 1
206 745 -1
206 979 -1
206 1055 1
206 1433 1
206 2159 1
207 265 1
207 284 1
207 360 1
207 680 1
207 1246 -1
207 1787 -1
208 1095 -1
208 1997 -1
208 2110 -1
208 2454 -1
208 2488 1
209 1454 1
209 1624 1
209 1748 -1
209 2014 1
209 2397 1
209 2506 -1
210 381 1
210 1189 1
210 1364 -1
210 1795 1
210 1864 1
210 2610 -1
211 758 1
211 910 1
211 1794 1
211 1884 1
211 1893 1
212 217 1
212 227 1
212 1730 1
212 2289 -1
212 2724 -1
212 2733 1
213 611 -1
213 1076 1
213 1214 1
213 2392 -1
213 2648 -1
213 2707 1
214 218 -1
214 601 -1
214 1287 1
214 1288 1
214 1985 1
214 2403 1
215 348 1
215 406 -1
215 832 -1
215 933 1
215 1002 1
215 1745 1
216 1318 -1
216 1475 1
216 1524 -1
216 1964 -1
216 2360 1
216 2494 1
217 619 -1
217 1278 -1
217 1314 1
217 1339 -1
217 2060 1
218 721 -1
218 817 1
218 1406 1
218 2189 -1
218 2599 1
219 356 -1
219 1820 1
219 2015 1
219 2548 -1
220 637 1
220 1027 1
220 1149 1
220 1427 1
220 1441 -1
220 2143 1
221 1049 -1
221 1406 -1
221 2001 1
221 2599 1
222 783 -1
222 886 1
222 2081 1
222 2182 -1
222 2478 1
222 2614 -1
223 321 -1
223 753 1
223 804 -1
223 1220 1
223 1548 1
223 2063 1
224 1015 1
224 1425 1
224 2082 -1
224 2104 1
224 2170 1
224 2719 1
225 749 -1
225 1665 1
225 2262 -1
225 2674 -1
226 671 1
226 840 -1
226 1096 1
226 1445 -1
226 1539 -1
226 2101 1
227 230 -1
227 1155 -1
227 1339 1
227 1779 -1
227 2426 1
228 393 -1
228 881 -1
228 1052 1
228 1465 1
228 2168 1
228 2528 -1
229 777 -1
229 1190 1
229 1236 1
229 1449 -1
229 2695 -1
230 1730 1
230 1797 -1
230 2438 -1
230 2482 -1
230 2587 -1
231 1819 1
231 1823 -1
231 2054 1
231 2134 1
231 2144 -1
231 2186 -1
232 367 1
232 1206 -1
232 1410 -1
232 1643 -1
232 1876 -1
232 2662 -1
233 368 1
233 1349 1
233 1805 -1
233 1847 1
233 2518 -1
234 608 -1
234 964 1
234 1312 -1
234 1867 -1
234 1868 1
234 1904 1
235 923 1
235 1000 1
235 1206 -1
235 1223 1
235 1643 -1
235 2415 1
236 764 -1
236 911 -1
236 1708 -1
236 2190 -1
236 2386 1
236 2605 -1
237 945 1
237 946 1
237 1090 -1
237 1390 1
237 2010 1
237 2445 1
238 383 -1
238 1307 -1
238 1327 1
238 1917 -1
238 2213 1
239 290 1
239 492 -1
239 1290 1
239 1557 -1
239 2011 -1
239 2055 -1
240 264 1
240 327 -1
240 1196 1
240 1455 -1
240 1497 -1
240 1855 -1
241 1124 1
241 1126 1
241 1807 -1
241 1927 1
241 2278 -1
241 2458 1
242 665 1
242 1065 1
242 1331 -1
242 1453 1
242 1693 1
242 2198 -1
243 1615 1
243 1965 1
243 2238 1
243 2279 1
243 2490 -1
243 2541 1
244 600 1
244 1268 -1
244 1771 -1
244 2347 -1
244 2678 -1
244 2698 1
245 488 1
245 1053 1
245 1233 1
245 2007 1
246 367 1
246 504 -1
246 1372 -1
246 1410 -1
246 2077 -1
246 2666 -1
247 602 1
247 982 -1
247 1176 -1
247 1310 -1
247 1441 -1
247 2143 -1
248 606 -1
248 1536 1
248 1968 1
248 2367 -1
248 2373 -1
249 286 1
249 340 -1
249 937 1
249 1352 1
249 2057 1
249 2133 1
250 681 -1
250 969 -1
250 1291 -1
250 2510 -1
250 2525 -1
250 2619 1
251 285 1
251 423 -1
251 548 1
251 1476 -1
251 1724 -1
252 727 -1
252 1278 1
252 1314 1
252 1338 -1
252 2082 -1
252 2719 1
253 339 -1
253 873 1
253 1458 1
253 1580 1
253 2105 -1
253 2656 -1
254 658 -1
254 1683 1
254 2648 -1
254 2707 1
254 2713 -1
255 614 1
255 1701 -1
255 2128 1
255 2489 -1
255 2633 -1
256 376 -1
256 772 1
256 1383 1
256 1714 1
256 1785 -1
256 2311 1
257 270 1
257 1486 1
257 1595 -1
257 1944 1
258 709 -1
258 1543 -1
258 2199 -1
258 2463 1
258 2637 1
259 726 1
259 1060 1
259 1359 1
259 2203 -1
259 2483 1
259 2659 1
260 359 1
260 644 -1
260 900 1
260 915 -1
260 1266 1
260 2715 -1
261 594 1
261 786 -1
261 794 -1
261 1241 -1
261 2344 -1
262 763 -1
262 1408 -1
262 1826 -1
262 1921 1
262 2613 1
263 335 1
263 858 1
263 2111 -1
263 2209 -1
264 481 1
264 942 -1
264 949 1
264 2026 -1
264 2430 -1
265 374 -1
265 887 1
265 892 1
265 1001 -1
266 380 1
266 390 1
266 845 -1
266 1512 1
266 2071 1
266 2643 1
267 536 1
267 736 1
267 788 -1
267 821 -1
267 1962 1
267 2148 1
268 304 1
268 605 1
268 709 -1
268 1479 -1
268 2021 -1
268 2199 1
269 305 -1
269 452 1
269 1394 1
269 1743 -1
269 2621 -1
270 1080 1
270 1195 1
270 1298 1
271 345 1
271 1014 -1
271 1531 -1
271 1823 1
271 2095 1
271 2144 -1
272 1235 -1
272 1385 -1
272 1616 -1
272 1980 -1
272 2034 -1
272 2207 1
273 370 -1
273 842 -1
273 1263 1
273 1279 -1
273 1830 1
273 1966 -1
274 551 -1
274 1143 -1
274 1988 1
274 2002 -1
274 2405 -1
274 2581 1
275 1797 -1
275 2266 -1
275 2372 -1
275 2492 -1
275 2520 1
275 2700 1
276 781 -1
276 1814 -1
276 2353 1
276 2634 1
276 2635 1
276 2712 1
277 397 1
277 767 -1
277 833 1
277 1738 1
278 386 -1
278 720 1
278 1038 1
278 1571 -1
278 1607 -1
278 2534 -1
279 1115 1
279 1272 -1
279 1793 1
279 2387 1
279 2637 1
280 1258 -1
280 1569 -1
280 2025 1
280 2596 1
280 2652 -1
280 2668 1
281 311 1
281 485 -1
281 1437 1
281 1473 1
281 2450 1
281 2465 -1
282 325 -1
282 957 -1
282 1243 1
282 1351 1
282 1491 -1
282 1650 -1
283 418 1
283 433 -1
283 822 -1
283 1198 -1
283 2216 -1
284 1166 -1
284 1791 -1
284 2019 -1
284 2112 1
284 2317 -1
285 420 -1
285 1369 1
285 2318 1
285 2696 1
286 729 -1
286 1703 -1
286 1843 1
286 2668 -1
287 440 1
287 715 1
287 1263 -1
287 1279 1
287 1533 1
287 2108 -1
288 404 1
288 639 -1
288 1242 1
288 1786 1
289 497 -1
289 1221 -1
289 1514 1
289 1687 1
289 2469 -1
289 2508 -1
290 572 1
290 674 1
290 852 -1
290 1380 -1
291 321 -1
291 429 -1
291 753 1
291 759 -1
291 1900 -1
291 2254 -1
292 309 1
292 310 -1
292 1836 1
292 1987 1
292 2027 1
293 672 -1
293 801 1
293 993 1
293 1374 1
293 1719 1
294 735 -1
294 779 -1
294 2230 1
294 2702 -1
295 871 -1
295 1159 -1
295 1281 -1
295 1475 1
295 1524 1
295 2018 -1
296 913 1
296 1003 1
296 1302 1
296 1883 1
296 2173 1
297 562 1
297 1034 -1
297 1255 -1
297 1767 1
297 2250 1
298 657 -1
298 797 -1
298 1243 -1
298 1349 -1
298 1982 1
298 2467 -1
299 603 -1
299 776 -1
299 1111 1
299 1192 1
299 1325 1
299 2335 -1
300 658 1
300 1566 1
300 1683 -1
300 1914 -1
300 2297 1
301 353 -1
301 970 -1
301 1123 -1
301 1400 1
301 2481 1
301 2607 -1
302 442 1
302 1214 -1
302 1528 1
302 2016 -1
302 2648 -1
303 1070 -1
303 1628 -1
303 1958 1
303 2307 -1
303 2313 -1
303 2446 1
304 865 -1
304 985 1
304 1727 -1
304 1984 -1
304 2540 1
305 503 1
305 1713 -1
305 2139 -1
305 2147 -1
305 2492 1
306 770 -1
306 1180 1
306 1289 1
306 1878 -1
306 2115 -1
306 2514 -1
307 481 -1
307 1672 -1
307 2026 -1
307 2285 -1
307 2351 1
307 2423 -1
308 366 1
308 561 -1
308 1024 -1
308 2364 1
309 921 -1
309 978 -1
309 1193 -1
309 1481 -1
309 1649 1
310 596 1
310 683 1
310 1036 1
310 1435 1
310 1439 -1
311 354 1
311 796 -1
311 2125 -1
311 2134 1
311 2144 1
312 364 -1
312 981 1
312 1909 -1
312 2536 1
312 2630 1
313 329 1
313 464 1
313 490 1
313 648 -1
313 1727 -1
313 2194 1
314 1204 1
314 1308 1
314 1423 -1
314 1668 1
314 2080 1
315 708 1
315 811 -1
315 872 1
315 1032 1
315 1704 -1
316 1068 1
316 1116 1
316 1290 1
316 1393 -1
316 2055 -1
316 2432 -1
317 649 1
317 809 1
317 967 1
317 1008 -1
317 1353 1
317 2404 1
318 436 -1
318 668 -1
318 1530 1
318 1711 1
318 1760 1
318 1837 1
319 333 1
319 1267 -1
319 1511 -1
319 1636 -1
319 2468 -1
319 2663 1
320 444 -1
320 908 -1
320 1403 1
320 1977 -1
320 2175 -1
320 2427 1
321 879 1
321 1907 -1
321 2596 1
321 2652 1
322 379 -1
322 972 1
322 1234 -1
322 1341 -1
322 1357 1
322 2712 -1
323 346 -1
323 775 -1
323 1030 1
323 1151 -1
323 2375 1
323 2574 1
324 904 1
324 1526 -1
324 1590 1
324 1966 1
324 2097 -1
324 2546 1
325 366 1
325 561 1
325 1317 1
325 2118 -1
325 2400 1
326 392 1
326 1313 1
326 1384 1
326 1905 -1
326 2281 1
326 2727 -1
327 1015 1
327 1418 -1
327 1936 -1
327 2170 1
327 2345 -1
328 364 1
328 609 1
328 642 1
328 982 1
328 1699 -1
328 1734 -1
329 641 -1
329 2199 1
329 2343 -1
329 2463 -1
329 2632 1
330 731 1
330 838 -1
330 1598 1
330 2268 -1
330 2301 1
330 2717 -1
331 662 -1
331 1417 1
331 1673 -1
331 2260 -1
331 2325 -1
331 2509 1
332 567 1
332 1505 1
332 1856 -1
332 2082 -1
332 2170 -1
332 2283 1
333 370 -1
333 1005 -1
333 1158 -1
333 1790 1
333 1830 -1
334 536 -1
334 665 1
334 837 -1
334 1450 -1
334 1962 1
334 2390 1
335 1171 1
335 1664 -1
335 2045 1
335 2374 -1
335 2636 -1
336 1234 1
336 1250 -1
336 1357 1
336 1604 -1
336 1757 -1
336 1889 -1
337 711 1
337 1769 -1
337 1983 1
337 2230 1
338 396 -1
338 1060 -1
338 1119 1
338 1625 1
338 1795 -1
338 2203 1
339 422 1
339 511 -1
339 513 1
339 1086 1
339 2107 -1
340 729 -1
340 1202 -1
340 1518 1
340 1907 1
340 2737 1
341 1077 -1
341 1596 -1
341 1977 -1
341 2023 1
341 2175 1
341 2228 -1
342 560 1
342 794 1
342 1309 -1
342 1973 1
342 2258 1
343 817 -1
343 926 -1
343 1047 1
343 1313 1
343 1384 1
343 2462 -1
344 682 -1
344 972 -1
344 1075 -1
344 1234 1
344 1429 1
344 1757 1
345 969 -1
345 1323 -1
345 1331 1
345 2132 -1
345 2619 -1
346 368 1
346 1408 -1
346 1805 1
346 2331 1
346 2515 1
347 619 -1
