3000 5997
76 2728 -92
76 3000 1
77 211 -40
77 3000 1
78 543 -25
78 1367 -14
78 3000 1
79 1232 69
79 3000 1
80 2718 -10
80 3000 1
81 96 -95
81 2996 -31
81 3000 1
82 1247 78
82 2126 85
82 2547 47
82 3000 1
83 283 -29
83 2399 93
83 3000 1
84 481 -27
84 2507 -63
84 3000 1
85 417 10
85 3000 1
86 882 -27
86 2759 -12
86 3000 1
87 2032 -20
87 3000 1
88 435 -91
88 1140 14
88 2813 14
88 3000 1
89 240 -2
89 2313 36
89 3000 1
90 449 74
90 649 -23
90 2915 21
90 3000 1
91 150 20
91 3000 1
92 1434 -47
92 1914 83
92 3000 1
93 256 -78
93 1495 -61
93 3000 1
94 730 -16
94 1636 -3
94 1917 61
94 3000 1
95 377 5
95 2321 51
95 3000 1
96 431 66
96 453 -58
96 3000 1
97 813 -78
97 3000 1
98 1165 1
98 2351 -5
98 2965 62
98 3000 1
99 1082 44
99 2909 93
99 3000 1
100 2417 71
100 3000 1
101 276 -52
101 1964 -28
101 2951 63
101 3000 1
102 1498 -97
102 3000 1
103 1403 96
103 1612 11
103 2369 -5
103 3000 1
104 187 67
104 1350 83
104 3000 1
105 2081 92
105 2100 28
105 2213 -37
105 3000 1
106 311 -18
106 3000 1
107 231 -4
107 281 -60
107 1107 1
107 2053 -41
107 2315 -7
107 2486 3
107 3000 1
108 491 9
108 3000 1
109 2662 43
109 3000 1
110 668 79
110 3000 1
111 1038 -54
111 3000 1
112 1067 68
112 1101 -88
112 1151 50
112 1341 -21
112 3000 1
113 1801 -96
113 2666 53
113 3000 1
114 657 4
114 2523 -45
114 3000 1
115 1194 38
115 1925 53
115 3000 1
116 2674 -64
116 3000 1
117 737 -84
117 2849 10
117 3000 1
118 2017 37
118 2554 -20
118 3000 1
119 1938 -73
119 2705 85
119 3000 1
120 1700 -87
120 3000 1
121 2920 25
121 3000 1
122 1413 -11
122 3000 1
123 294 41
123 2912 8
123 2920 -23
123 3000 1
124 2265 71
124 3000 1
125 1401 96
125 2786 -89
125 3000 1
126 412 87
126 1103 -69
126 1502 -95
126 3000 1
127 2491 -37
127 3000 1
128 248 -98
128 347 -66
128 1000 -32
128 2454 87
128 3000 1
129 1351 -66
129 3000 1
130 1154 -87
130 3000 1
131 478 16
131 3000 1
132 1694 -55
132 3000 1
133 1172 89
133 1342 -7
133 2832 -75
133 3000 1
134 1097 -34
134 1106 -48
134 2702 72
134 3000 1
135 862 -38
135 1716 -75
135 3000 1
136 1336 24
136 2386 -50
136 3000 1
137 926 -43
137 2229 56
137 3000 1
138 354 83
138 1380 18
138 1433 -29
138 3000 1
139 729 -67
139 2314 -33
139 3000 1
140 262 -99
140 3000 1
141 208 82
141 3000 1
142 484 38
142 2065 48
142 3000 1
143 882 38
143 1052 30
143 2590 -50
143 3000 1
144 482 -48
144 766 -51
144 824 95
144 3000 1
145 217 -43
145 3000 1
146 148 2
146 3000 1
147 3000 1
148 478 54
148 2533 -38
148 2773 -88
148 3000 1
149 1348 80
149 3000 1
150 462 -31
150 1965 72
150 2084 -83
150 2219 82
150 3000 1
151 1230 23
151 2877 -55
151 2926 -52
151 3000 1
152 1848 77
152 3000 1
153 837 -59
153 1137 37
153 2882 -5
153 3000 1
154 455 61
154 2607 -52
154 3000 1
155 1303 -24
155 1317 -31
155 3000 1
156 510 34
156 1413 -70
156 2791 -26
156 3000 1
157 1119 -62
157 3000 1
158 372 37
158 1944 19
158 3000 1
159 2130 -91
159 2311 99
159 2821 -94
159 3000 1
160 193 -34
160 438 87
160 719 -96
160 1407 90
160 1959 53
160 2941 59
160 3000 1
161 919 -4
161 1068 -96
161 2275 55
161 3000 1
162 774 -76
162 1241 59
162 2757 55
162 3000 1
163 427 16
163 906 71
163 3000 1
164 239 -38
164 3000 1
165 1238 25
165 3000 1
166 619 86
166 3000 1
167 484 -53
167 751 -63
167 3000 1
168 1056 43
168 1095 -30
168 2177 -54
168 3000 1
169 347 34
169 480 39
169 882 8
169 3000 1
170 1432 35
170 2485 34
170 3000 1
171 192 87
171 261 45
171 2439 -74
171 3000 1
172 2750 -69
172 3000 1
173 1696 -72
173 3000 1
174 1343 48
174 3000 1
175 1344 -62
175 3000 1
176 2298 49
176 3000 1
177 1781 -14
177 3000 1
178 2543 36
178 3000 1
179 776 -63
179 2747 -61
179 3000 1
180 1755 -31
180 2115 -38
180 2867 -36
180 3000 1
181 532 15
181 3000 1
182 614 3
182 773 -39
182 1279 88
182 1951 -79
182 3000 1
183 2094 78
183 2592 43
183 3000 1
184 831 -40
184 2688 47
184 3000 1
185 191 -10
185 3000 1
186 464 57
186 3000 1
187 822 -57
187 1161 -32
187 2839 -82
187 3000 1
188 1498 -64
188 1533 10
188 1967 59
188 3000 1
189 851 -20
189 857 83
189 2082 -80
189 2416 98
189 3000 1
190 1410 -58
190 1852 85
190 3000 1
191 756 65
191 1929 34
191 3000 1
192 3000 1
193 589 82
193 1504 8
193 2955 -42
193 3000 1
194 768 62
194 1164 57
194 1615 -22
194 2111 -48
194 2437 -41
194 3000 1
195 2746 93
195 3000 1
196 978 -58
196 3000 1
197 269 20
197 3000 1
198 617 99
198 1479 -90
198 3000 1
199 435 68
199 1747 -56
199 3000 1
200 1288 41
200 3000 1
201 1915 -59
201 1930 44
201 1971 -30
201 2534 -20
201 3000 1
202 208 32
202 293 -29
202 328 -41
202 3000 1
203 576 -67
203 697 47
203 1392 -27
203 1412 57
203 2906 70
203 2991 16
203 3000 1
204 1660 -22
204 3000 1
205 2482 -48
205 3000 1
206 636 48
206 3000 1
207 1334 67
207 2150 -53
207 2960 -56
207 3000 1
208 541 21
208 710 -86
208 744 -75
208 2786 75
208 3000 1
209 620 45
209 1057 -76
209 1229 44
209 2832 59
209 3000 1
210 1732 12
210 2252 4
210 2397 -18
210 3000 1
211 445 -36
211 3000 1
212 2752 -98
212 3000 1
213 765 -72
213 1333 -84
213 3000 1
214 261 53
214 3000 1
215 1029 31
215 1964 1
215 2226 -99
215 3000 1
216 1918 -69
216 3000 1
217 404 -46
217 1937 54
217 3000 1
218 1573 -63
218 2665 -7
218 2884 35
218 3000 1
219 2972 15
219 3000 1
220 860 23
220 1168 5
220 2427 -24
220 3000 1
221 760 -5
221 3000 1
222 3000 1
223 729 -74
223 763 -78
223 1643 -35
223 3000 1
224 2560 -18
224 3000 1
225 522 55
225 582 7
225 2769 -77
225 3000 1
226 1323 19
226 3000 1
227 3000 1
228 1506 6
228 2161 -73
228 3000 1
229 779 -91
229 1608 72
229 3000 1
230 546 18
230 785 66
230 2269 -45
230 3000 1
231 1396 -72
231 1627 72
231 1638 79
231 3000 1
232 1613 -100
232 3000 1
233 662 -89
233 678 -61
233 3000 1
234 518 2
234 580 91
234 1230 21
234 1471 -98
234 2989 -16
234 3000 1
235 248 -7
235 673 79
235 2620 -33
235 3000 1
236 1174 85
236 2599 52
236 2872 -94
236 3000 1
237 1204 59
237 3000 1
238 2368 -50
238 2454 52
238 3000 1
239 644 14
239 1870 -23
239 1941 14
239 3000 1
240 758 61
240 3000 1
241 689 19
241 3000 1
242 640 38
242 3000 1
243 1939 -36
243 2640 -82
243 3000 1
244 2811 48
244 3000 1
245 2650 -53
245 2924 69
245 3000 1
246 536 -29
246 3000 1
247 734 58
247 3000 1
248 1119 -48
248 3000 1
249 494 -18
249 1601 16
249 2259 -55
249 2755 38
249 3000 1
250 422 21
250 1160 -78
250 2891 90
250 3000 1
251 2084 52
251 3000 1
252 618 -31
252 1029 -20
252 1438 -7
252 3000 1
253 1055 90
253 1220 -42
253 3000 1
254 1600 59
254 3000 1
255 1900 -81
255 3000 1
256 3000 1
257 1077 95
257 1444 90
257 1598 14
257 2121 14
257 2225 53
257 3000 1
258 761 68
258 1140 64
258 1896 75
258 3000 1
259 960 -29
259 2284 -13
259 2505 36
259 2754 -36
259 3000 1
260 1056 -77
260 2035 16
260 3000 1
261 1528 64
261 3000 1
262 1498 42
262 1999 22
262 3000 1
263 1631 5
263 2360 59
263 3000 1
264 2801 86
264 3000 1
265 291 14
265 1414 89
265 3000 1
266 919 -51
266 3000 1
267 1093 -54
267 3000 1
268 1096 -49
268 3000 1
269 1419 -15
269 1546 -24
269 2361 32
269 3000 1
270 1147 86
270 1258 64
270 1357 -4
270 3000 1
271 787 84
271 2116 -27
271 2557 48
271 3000 1
272 637 96
272 3000 1
273 2292 96
273 2794 -29
273 3000 1
274 2976 93
274 3000 1
275 1552 -19
275 2278 59
275 3000 1
276 867 -9
276 1345 -79
276 1364 -32
276 3000 1
277 1087 -60
277 3000 1
278 3000 1
279 817 -99
279 3000 1
280 994 -64
280 1850 89
280 3000 1
281 3000 1
282 911 81
282 1507 16
282 1859 -92
282 3000 1
283 966 87
283 1655 -69
283 2561 -26
283 3000 1
284 748 -100
284 1508 -12
284 3000 1
285 290 22
285 2494 17
285 3000 1
286 719 30
286 3000 1
287 2431 16
287 2647 -81
287 2797 -40
287 3000 1
288 767 -78
288 3000 1
289 2340 -60
289 2715 -70
289 3000 1
290 3000 1
291 2089 89
291 3000 1
292 398 -30
292 1157 -61
292 3000 1
293 862 -6
293 3000 1
294 3000 1
295 488 95
295 3000 1
296 529 95
296 1202 -72
296 3000 1
297 810 59
297 2003 69
297 3000 1
298 1297 -25
298 2539 55
298 3000 1
299 1012 -30
299 1228 36
299 3000 1
300 577 94
300 2555 -11
300 3000 1
301 1659 14
301 1837 87
301 3000 1
302 2120 99
302 2445 -38
302 3000 1
303 320 96
303 2092 64
303 2126 26
303 3000 1
304 621 -71
304 796 -51
304 1833 80
304 1860 61
304 2878 -58
304 3000 1
305 2448 -46
305 3000 1
306 1645 73
306 1797 -21
306 2615 -52
306 3000 1
307 1002 -87
307 3000 1
308 1981 2
308 3000 1
309 2771 16
309 3000 1
310 687 -30
310 3000 1
311 1448 -95
311 1781 57
311 1944 24
311 3000 1
312 1076 -31
312 2331 61
312 3000 1
313 1862 79
313 2055 76
313 2947 -14
313 3000 1
314 1485 -52
314 3000 1
315 323 79
315 517 97
315 3000 1
316 513 -65
316 2275 18
316 2778 6
316 3000 1
317 2144 49
317 3000 1
318 567 -31
318 1581 57
318 2309 26
318 2851 9
318 3000 1
319 580 -17
319 1542 -36
319 3000 1
320 1205 53
320 3000 1
321 938 74
321 1660 -85
321 1838 -18
321 3000 1
322 1970 62
322 2759 29
322 3000 1
323 2352 51
323 3000 1
324 1295 51
324 2824 69
324 3000 1
325 1829 -57
325 3000 1
326 1441 -84
326 3000 1
327 2672 53
327 3000 1
328 1574 -2
328 3000 1
329 2979 19
329 2987 -55
329 3000 1
330 342 -41
330 680 -72
330 1089 -69
330 3000 1
331 1957 -100
331 2821 19
331 3000 1
332 1389 2
332 3000 1
333 1948 73
333 3000 1
334 1492 -17
334 2564 18
334 2732 -91
334 3000 1
335 1214 -95
335 1363 47
335 3000 1
336 1634 90
336 3000 1
337 2846 -52
337 3000 1
338 1804 36
338 2416 4
338 3000 1
339 2486 -39
339 3000 1
340 2972 -45
340 3000 1
341 2060 66
341 2349 28
341 3000 1
342 1023 41
342 3000 1
343 596 -49
343 2733 98
343 3000 1
344 1543 51
344 1560 -42
344 3000 1
345 1596 -54
345 3000 1
346 1622 -79
346 1669 62
346 2587 23
346 3000 1
347 966 -43
347 3000 1
348 2769 -23
348 3000 1
349 2163 -29
349 2184 72
349 3000 1
350 638 -86
350 3000 1
351 1154 11
351 3000 1
352 690 41
352 3000 1
353 760 83
353 832 -57
353 1574 -46
353 2328 46
353 3000 1
354 3000 1
355 2167 69
355 2492 12
355 3000 1
356 2317 -52
356 2810 33
356 3000 1
357 1128 9
357 1501 9
357 1899 73
357 2777 -77
357 3000 1
358 2209 81
358 3000 1
359 1323 -97
359 2294 -48
359 2364 -27
359 3000 1
360 1269 21
360 2556 -60
360 3000 1
361 861 14
361 3000 1
362 1744 -84
362 2078 56
362 3000 1
363 3000 1
364 2273 34
364 2511 1
364 2782 78
364 3000 1
365 2584 26
365 3000 1
366 2172 -42
366 3000 1
367 1237 68
367 1416 49
367 3000 1
368 1830 33
368 3000 1
369 530 -83
369 1112 32
369 1256 -88
369 3000 1
370 1969 -44
370 2690 -62
370 3000 1
371 2599 -11
371 2723 16
371 3000 1
372 1928 -9
372 3000 1
373 803 71
373 1264 -74
373 3000 1
374 1121 71
374 3000 1
375 972 23
375 1015 -53
375 3000 1
376 550 16
376 1366 84
376 3000 1
377 3000 1
378 1598 79
378 2525 59
378 2788 52
378 3000 1
379 584 -23
379 3000 1
380 1243 -36
380 3000 1
381 940 -51
381 2309 81
381 3000 1
382 1741 -47
382 2753 19
382 2785 78
382 3000 1
383 2674 22
383 3000 1
384 2052 -7
384 2559 -49
384 2708 -42
384 3000 1
385 516 -45
385 3000 1
386 2354 55
386 3000 1
387 652 -53
387 1628 28
387 3000 1
388 1083 -76
388 2496 26
388 3000 1
389 461 -13
389 774 -70
389 886 -56
389 1512 59
389 3000 1
390 890 6
390 1199 -12
390 1298 12
390 1536 -49
390 3000 1
391 893 18
391 3000 1
392 1172 20
392 2142 -91
392 3000 1
393 2473 -87
393 3000 1
394 2235 -18
394 3000 1
395 2420 45
395 3000 1
396 1171 64
396 1408 75
396 1768 27
396 3000 1
397 2538 62
397 3000 1
398 1930 -2
398 3000 1
399 947 90
399 2159 -58
399 3000 1
400 1632 -31
400 3000 1
401 889 71
401 3000 1
402 1055 21
402 2045 -18
402 3000 1
403 2668 -20
403 3000 1
404 496 74
404 740 -6
404 1148 -79
404 3000 1
405 864 77
405 2865 -33
405 3000 1
406 2188 -66
406 3000 1
407 2068 -64
407 2836 36
407 3000 1
408 1868 27
408 3000 1
409 626 -72
409 3000 1
410 1595 -44
410 3000 1
411 919 -25
411 1324 -37
411 3000 1
412 563 -7
412 3000 1
413 1115 47
413 3000 1
414 1473 -89
414 1865 -33
414 3000 1
415 2114 -14
415 2208 57
415 3000 1
416 2833 -38
416 3000 1
417 2213 -4
417 3000 1
418 892 90
418 3000 1
419 1822 74
419 3000 1
420 2654 28
420 3000 1
421 874 -16
421 1222 33
421 2056 12
421 2140 29
421 2910 -21
421 3000 1
422 3000 1
423 1910 -38
423 3000 1
424 1642 -4
424 2088 38
424 3000 1
425 1936 -88
425 3000 1
426 835 -83
426 2281 39
426 2294 -52
426 3000 1
427 1930 3
427 3000 1
428 2993 -8
428 3000 1
429 879 68
429 1111 -37
429 3000 1
430 676 -41
430 1168 -89
430 1588 4
430 2771 24
430 2872 -59
430 3000 1
431 1673 35
431 2774 9
431 3000 1
432 2802 38
432 3000 1
433 1872 87
433 2406 77
433 3000 1
434 1025 -14
434 1066 56
434 3000 1
435 2716 -65
435 3000 1
436 2677 -43
436 3000 1
437 1221 -37
437 3000 1
438 3000 1
439 1503 -75
439 3000 1
440 1794 -79
440 2599 -6
440 3000 1
441 1497 94
441 3000 1
442 2112 -35
442 3000 1
443 815 82
443 1249 53
443 3000 1
444 720 64
444 1023 14
444 2034 9
444 2210 -31
444 3000 1
445 2161 -20
445 3000 1
446 593 -77
446 791 91
446 906 35
446 3000 1
447 1507 -40
447 2485 -63
447 3000 1
448 1051 -20
448 3000 1
449 2243 -29
449 3000 1
450 609 -87
450 695 -26
450 1599 -7
450 3000 1
451 703 -58
451 965 -73
451 1431 74
451 3000 1
452 974 -18
452 2976 -97
452 3000 1
453 3000 1
454 519 29
454 3000 1
455 2451 94
455 3000 1
456 2787 62
456 3000 1
457 2105 97
457 2532 50
457 3000 1
458 936 -97
458 2643 43
458 3000 1
459 721 -48
459 1559 -44
459 1977 -87
459 2865 26
459 3000 1
460 2636 -68
460 3000 1
461 893 -10
461 3000 1
462 2544 -42
462 2662 -60
462 3000 1
463 1150 -25
463 2711 96
463 3000 1
464 525 83
464 1543 8
464 2698 -6
464 3000 1
465 775 -35
465 3000 1
466 1630 -40
466 1873 -5
466 3000 1
467 1907 54
467 3000 1
468 1610 -99
468 3000 1
469 2336 -96
469 2745 -91
469 3000 1
470 1065 60
470 1733 -100
470 2100 43
470 2379 -97
470 3000 1
471 1208 75
471 2489 -12
471 2758 41
471 3000 1
472 1133 -60
472 3000 1
473 2296 -99
473 3000 1
474 1708 -33
474 2415 -24
474 2881 55
474 2956 -42
474 3000 1
475 560 -91
475 1027 -83
475 3000 1
476 1036 2
476 3000 1
477 1130 -41
477 2550 33
477 3000 1
478 1886 -4
478 3000 1
479 2715 -8
479 3000 1
480 640 62
480 690 41
480 1462 -13
480 3000 1
481 504 -2
481 3000 1
482 741 -14
482 3000 1
483 1640 47
483 3000 1
484 3000 1
485 2654 -30
485 2706 -90
485 3000 1
486 1899 -15
486 3000 1
487 1706 -75
487 2324 -57
487 3000 1
488 1006 -86
488 3000 1
489 2453 -43
489 3000 1
490 2546 35
490 3000 1
491 894 44
491 3000 1
492 2368 -80
492 3000 1
493 802 30
493 1807 -70
493 2134 -44
493 2756 -50
493 3000 1
494 3000 1
495 1239 23
495 1841 33
495 3000 1
496 581 -57
496 3000 1
497 1031 -5
497 2914 -78
497 3000 1
498 749 -18
498 1630 90
498 2382 -60
498 3000 1
499 2266 -64
499 3000 1
500 849 -24
500 2237 -85
500 2782 -92
500 3000 1
501 2203 81
501 2442 50
501 2604 62
501 3000 1
502 2375 -48
502 3000 1
503 1426 67
503 2751 34
503 2772 17
503 3000 1
504 3000 1
505 1664 -8
505 3000 1
506 920 83
506 3000 1
507 544 21
507 3000 1
508 1905 70
508 2657 -31
508 3000 1
509 3000 1
510 566 -79
510 3000 1
511 956 6
511 3000 1
512 982 -88
512 3000 1
513 2358 60
513 3000 1
514 1511 90
514 2740 -14
514 3000 1
515 1351 -44
515 2135 79
515 3000 1
516 1347 -34
516 3000 1
517 2813 92
517 3000 1
518 2475 19
518 3000 1
519 942 6
519 2702 -82
519 3000 1
520 610 -7
520 2129 37
520 2142 30
520 3000 1
521 1595 -79
521 1920 -50
521 2073 57
521 2352 -65
521 3000 1
522 2770 -99
522 3000 1
523 637 34
523 2051 -93
523 2413 45
523 3000 1
524 619 95
524 1732 -23
524 3000 1
525 3000 1
526 2257 -70
526 2693 76
526 3000 1
527 1671 -60
527 3000 1
528 2133 -91
528 3000 1
529 1220 45
529 2407 36
529 2504 64
529 3000 1
530 3000 1
531 641 -56
531 1173 -78
531 2703 97
531 2812 76
531 3000 1
532 997 -3
532 3000 1
533 2222 96
533 3000 1
534 784 -99
534 3000 1
535 639 57
535 2850 7
535 3000 1
536 1376 30
536 3000 1
537 2381 69
537 2689 66
537 2948 27
537 3000 1
538 1380 28
538 3000 1
539 793 -44
539 3000 1
540 1682 67
540 3000 1
541 1923 -90
541 2199 75
541 3000 1
542 2924 81
542 3000 1
543 1672 89
543 2079 -53
543 3000 1
544 2966 -44
544 3000 1
545 583 -94
545 1486 21
545 2074 59
545 3000 1
546 1853 14
546 2305 -13
546 2939 -47
546 3000 1
547 2044 59
547 3000 1
548 1936 -31
548 2268 -37
548 2907 -84
548 2961 -38
548 3000 1
549 1816 11
549 3000 1
550 2717 40
550 3000 1
551 2972 -45
551 3000 1
552 2441 -27
552 2830 -58
552 3000 1
553 2395 77
553 2505 80
553 2898 87
553 3000 1
554 1534 24
554 3000 1
555 1908 90
555 3000 1
556 1692 64
556 2182 -15
556 3000 1
557 946 -81
557 1385 -1
557 3000 1
558 2444 76
558 3000 1
559 562 36
559 2029 -69
559 2860 -66
559 3000 1
560 970 43
560 1590 11
560 1635 -71
560 3000 1
561 1743 23
561 2376 -3
561 3000 1
562 2370 42
562 3000 1
563 3000 1
564 1499 -46
564 1872 -98
564 3000 1
565 566 19
565 1503 94
565 3000 1
566 3000 1
567 1745 26
567 3000 1
568 1282 7
568 1587 3
568 1973 75
568 2966 -96
568 3000 1
569 1784 37
569 2482 84
569 3000 1
570 1033 5
570 2186 80
570 2683 46
570 2880 -62
570 2913 3
570 3000 1
571 854 45
571 2184 97
571 3000 1
572 576 12
572 3000 1
573 1134 -76
573 3000 1
574 2539 23
574 3000 1
575 2582 -68
575 3000 1
576 3000 1
577 709 -82
577 3000 1
578 685 55
578 1301 -70
578 1861 52
578 3000 1
579 1282 -41
579 3000 1
580 1487 58
580 1609 -96
580 3000 1
581 3000 1
582 1600 -55
582 3000 1
583 1051 -12
583 2794 76
583 3000 1
584 1252 43
584 1784 -55
584 2494 64
584 3000 1
585 913 45
585 2531 -60
585 3000 1
586 1675 -80
586 3000 1
587 595 -10
587 1001 -15
587 1629 65
587 2672 49
587 3000 1
588 1588 39
588 2251 -75
588 3000 1
589 3000 1
590 1958 -65
590 2101 8
590 3000 1
591 798 59
591 1039 -55
591 1783 -78
591 3000 1
592 2476 -70
592 3000 1
593 2188 -38
593 2430 -53
593 3000 1
594 902 66
594 1092 95
594 2753 5
594 3000 1
595 764 -20
595 867 -1
595 1670 -14
595 1778 -30
595 2296 27
595 3000 1
596 1416 66
596 2895 97
596 3000 1
597 1494 88
597 2362 52
597 3000 1
598 1102 -18
598 3000 1
599 1693 33
599 1832 77
599 3000 1
600 735 -100
600 1351 -65
600 3000 1
601 819 84
601 2815 99
601 3000 1
602 1026 -47
602 3000 1
603 1402 92
603 3000 1
604 1770 52
604 3000 1
605 2326 27
605 3000 1
606 1161 -20
606 3000 1
607 2751 -1
607 3000 1
608 2666 43
608 3000 1
609 3000 1
610 2287 35
610 2524 -52
610 3000 1
611 2943 29
611 3000 1
612 1235 -12
612 1442 1
612 1869 -86
612 3000 1
613 1835 -12
613 2220 13
613 3000 1
614 3000 1
615 1490 -13
615 3000 1
616 856 69
616 2012 27
616 3000 1
617 2050 -29
617 3000 1
618 1371 99
618 2443 -77
618 3000 1
619 3000 1
620 3000 1
621 3000 1
622 983 74
622 1723 88
622 3000 1
623 2527 33
623 3000 1
624 1141 95
624 3000 1
625 1552 -80
625 3000 1
626 2773 97
626 3000 1
627 2527 -69
627 3000 1
628 1848 -99
628 3000 1
629 1572 67
629 3000 1
630 728 -25
630 2529 95
630 3000 1
631 946 67
631 1707 1
631 1789 -92
631 3000 1
632 849 -81
632 1016 -92
632 1569 -56
632 1828 -89
632 3000 1
633 1010 21
633 2783 49
633 2988 -60
633 3000 1
634 1712 59
634 2176 -7
634 2487 -100
634 3000 1
635 1548 -16
635 1562 -62
635 2570 -64
635 2572 -18
635 2618 -72
635 3000 1
636 663 47
636 1298 92
636 3000 1
637 2319 -50
637 2609 26
637 3000 1
638 642 -48
638 2826 46
638 3000 1
639 1431 66
639 2240 31
639 3000 1
640 1694 -98
640 2741 -100
640 3000 1
641 646 84
641 3000 1
642 3000 1
643 2182 -80
643 3000 1
644 2911 -92
644 3000 1
645 1842 63
645 3000 1
646 3000 1
647 1731 -80
647 1933 81
647 3000 1
648 1987 50
648 3000 1
649 2581 -76
649 3000 1
650 2410 -56
650 3000 1
651 1816 56
651 3000 1
652 3000 1
653 1670 -68
653 3000 1
654 1393 -21
654 2421 66
654 3000 1
655 1896 99
655 3000 1
656 1122 -22
656 1339 53
656 1384 20
656 2450 -92
656 2471 45
656 3000 1
657 931 88
657 3000 1
658 706 70
658 3000 1
659 919 -62
659 993 -82
659 1712 -29
659 3000 1
660 2108 -70
660 2685 41
660 2973 -97
660 3000 1
661 2824 -35
661 2989 81
661 3000 1
662 2692 40
662 3000 1
663 1518 -1
663 3000 1
664 2370 -37
664 3000 1
665 1383 40
665 2207 -79
665 2619 -63
665 3000 1
666 2197 -91
666 3000 1
667 870 -96
667 1137 -55
667 3000 1
668 1371 98
668 1454 70
668 3000 1
669 1165 -23
669 3000 1
670 1283 -30
670 3000 1
671 1034 -73
671 3000 1
672 2547 29
672 3000 1
673 3000 1
674 2512 100
674 2817 -13
674 2851 58
674 3000 1
675 1692 -96
675 2958 48
675 2994 21
675 3000 1
676 3000 1
677 2347 -48
677 3000 1
678 3000 1
679 1481 -94
679 2982 89
679 3000 1
680 1881 -71
680 1892 -57
680 3000 1
681 2247 -67
681 2784 89
681 3000 1
682 1148 1
682 3000 1
683 3000 1
684 1010 -26
684 3000 1
685 869 72
685 1983 40
685 2110 14
685 2463 -1
685 3000 1
686 1646 14
686 3000 1
687 1775 -86
687 3000 1
688 1541 13
688 2141 -73
688 3000 1
689 2722 -28
689 3000 1
690 820 -22
690 1780 -91
690 3000 1
691 1445 14
691 2502 -72
691 3000 1
692 2907 65
692 3000 1
693 2734 8
693 3000 1
694 793 92
694 1982 -3
694 3000 1
695 3000 1
696 2890 -34
696 3000 1
697 1624 -46
697 3000 1
698 968 44
698 2234 98
698 2627 -15
698 2678 14
698 3000 1
699 820 54
699 2224 100
699 2531 91
699 3000 1
700 2073 30
700 2173 -59
700 3000 1
701 2925 57
701 3000 1
702 2891 27
702 3000 1
703 2466 43
703 2667 -75
703 3000 1
704 1056 12
704 1251 -5
704 1420 -65
704 2039 -49
704 3000 1
705 1475 74
705 2389 5
705 3000 1
706 1531 4
706 1623 -96
