1600 10133
63 1084 1
63 1168 1
63 1380 1
63 1416 1
63 1429 1
63 1444 1
63 1448 1
63 1507 1
63 1554 1
63 1567 1
64 464 1
64 726 1
64 873 1
64 905 1
64 1122 -1
64 1174 1
64 1248 1
64 1514 1
65 284 1
65 614 1
65 627 1
65 695 1
65 742 1
65 941 1
65 969 1
65 984 1
65 1102 1
65 1115 1
65 1227 1
65 1405 1
65 1406 1
65 1571 1
66 180 1
66 241 1
66 679 -1
66 865 1
66 1171 1
66 1222 1
66 1247 1
66 1306 1
66 1572 1
67 73 1
67 244 1
67 458 1
67 489 1
67 500 1
67 518 1
67 575 -1
67 969 1
67 1314 1
67 1320 1
67 1403 1
67 1436 1
67 1579 1
68 394 1
68 416 -1
68 494 1
68 1135 1
68 1140 1
68 1200 1
68 1279 1
68 1340 1
69 230 1
69 323 1
69 433 1
69 776 1
69 817 1
69 1189 1
69 1279 1
70 426 1
70 574 1
70 757 1
70 1013 1
70 1031 1
70 1531 -1
70 1574 1
71 363 1
71 425 1
71 795 1
71 809 1
71 1290 -1
71 1339 1
71 1505 1
72 498 1
72 508 1
72 619 -1
72 854 1
72 997 1
72 1206 1
72 1598 1
73 244 1
73 412 1
73 458 1
73 518 1
73 549 1
73 969 1
73 1262 1
73 1403 1
73 1475 1
74 152 1
74 292 1
74 438 1
74 892 1
74 1269 1
74 1370 -1
75 129 1
75 212 1
75 253 -1
75 644 1
75 730 1
75 874 1
75 946 1
75 1145 1
75 1575 1
76 180 1
76 319 1
76 568 1
76 761 1
76 799 1
76 1313 1
76 1457 1
77 407 1
77 428 1
77 565 -1
77 1225 1
77 1276 1
77 1518 1
77 1598 1
78 261 -1
78 589 1
78 628 1
78 652 1
78 874 1
78 1050 1
78 1181 1
78 1307 1
78 1536 1
78 1548 1
79 80 1
79 731 1
79 1127 1
79 1195 1
79 1276 1
79 1467 1
79 1505 1
80 101 -1
80 178 1
80 239 1
80 297 1
80 305 1
80 312 1
80 434 1
80 553 1
80 602 1
80 713 1
80 744 1
80 809 1
80 914 1
80 920 1
80 943 1
80 1091 1
80 1104 1
80 1133 1
80 1135 1
80 1195 1
80 1247 1
80 1248 1
80 1276 1
80 1333 1
80 1358 1
80 1404 1
80 1498 1
80 1567 1
80 1572 1
81 121 1
81 269 1
81 552 1
81 665 1
81 680 1
81 786 1
81 892 1
81 953 1
81 1045 1
81 1264 1
82 152 1
82 303 1
82 312 1
82 316 1
82 588 1
82 621 1
82 721 1
82 779 1
82 808 1
82 967 1
82 1443 1
82 1444 1
83 116 1
83 774 1
83 808 1
83 867 1
83 1012 1
83 1247 1
83 1298 1
83 1303 -1
83 1444 1
84 225 1
84 273 1
84 489 1
84 811 1
84 897 -1
84 1191 1
84 1393 1
84 1432 1
84 1496 1
85 151 1
85 372 1
85 453 1
85 752 1
85 830 1
85 836 1
85 1062 1
85 1248 1
85 1285 1
85 1398 1
86 272 1
86 372 1
86 378 1
86 472 1
86 540 1
86 891 1
86 1067 1
86 1248 1
87 108 1
87 130 1
87 209 1
87 294 1
87 324 1
87 440 1
87 442 1
87 443 1
87 489 1
87 506 1
87 596 1
87 781 1
87 840 1
87 902 1
87 928 1
87 970 1
87 1013 1
87 1152 1
87 1253 1
87 1258 -1
87 1319 1
87 1374 1
87 1376 1
87 1394 1
87 1420 1
87 1432 1
87 1434 1
87 1468 1
87 1495 1
87 1571 1
87 1589 1
88 97 1
88 152 1
88 174 1
88 190 1
88 263 1
88 394 1
88 771 1
88 823 1
88 876 1
88 1135 1
88 1247 1
88 1334 1
88 1467 1
89 157 1
89 326 1
89 372 1
89 425 1
89 438 1
89 460 1
89 756 1
89 1247 1
89 1378 -1
89 1445 1
89 1567 1
90 262 1
90 618 1
90 822 1
90 970 1
90 981 1
90 1134 1
90 1143 1
91 277 1
91 375 1
91 874 1
91 961 1
91 1133 1
91 1317 1
92 113 1
92 209 1
92 516 -1
92 609 1
92 972 1
92 1255 1
92 1323 1
92 1482 1
92 1575 1
93 199 1
93 225 1
93 258 1
93 270 1
93 349 1
93 440 1
93 562 1
93 563 1
93 589 1
93 597 1
93 634 1
93 672 1
93 698 1
93 722 1
93 772 1
93 862 1
93 907 1
93 1073 1
93 1286 1
93 1329 1
93 1411 1
93 1446 1
93 1472 1
93 1499 1
93 1538 1
94 289 1
94 305 1
94 344 1
94 476 1
94 649 1
94 775 1
94 809 1
94 1032 1
94 1073 1
94 1088 1
94 1211 1
94 1247 1
94 1333 1
95 292 1
95 310 1
95 354 1
95 372 1
95 453 1
95 1219 1
95 1222 1
95 1468 1
95 1576 1
96 233 1
96 258 1
96 1116 1
96 1127 1
96 1293 1
96 1326 1
96 1505 1
97 440 1
97 509 1
97 759 1
97 936 1
97 1277 1
97 1480 1
98 247 1
98 443 -1
98 951 1
98 1104 1
98 1116 1
98 1209 1
98 1498 1
98 1505 1
99 155 1
99 175 1
99 189 1
99 224 1
99 658 1
99 841 1
99 900 1
99 1101 1
99 1140 1
99 1166 1
99 1444 1
100 519 1
100 574 1
100 821 1
100 844 -1
100 999 1
100 1262 1
100 1270 1
100 1400 1
100 1461 1
101 150 1
101 270 1
101 336 1
101 489 1
101 565 1
101 589 1
101 593 1
101 701 1
101 801 1
101 925 1
101 1191 1
101 1240 1
101 1330 1
101 1332 1
101 1419 1
101 1441 1
101 1575 1
102 260 1
102 314 1
102 425 1
102 867 1
102 1247 1
102 1429 1
102 1551 1
103 154 1
103 192 1
103 458 1
103 1119 1
103 1300 1
103 1521 1
104 181 1
104 292 1
104 341 1
104 541 1
104 853 1
104 1027 1
104 1081 1
104 1085 1
104 1087 1
104 1387 1
104 1428 1
104 1435 -1
104 1510 1
104 1530 1
105 156 1
105 194 1
105 318 1
105 574 1
105 632 1
105 787 1
105 794 1
105 1137 1
105 1461 1
105 1521 1
105 1539 1
105 1550 -1
106 331 1
106 351 1
106 392 1
106 935 1
106 997 1
106 1131 1
107 130 1
107 327 1
107 411 1
107 423 1
107 517 1
107 618 1
107 647 1
107 915 1
107 946 1
107 961 1
107 970 1
107 975 -1
107 1002 1
107 1072 1
107 1107 1
107 1152 1
107 1173 1
107 1237 1
107 1338 1
107 1342 1
107 1459 1
108 130 1
108 341 -1
108 519 1
108 855 1
108 1420 1
108 1492 1
109 339 1
109 390 1
109 465 1
109 529 1
109 598 1
109 969 1
109 1007 1
109 1054 1
109 1077 1
109 1124 1
109 1413 1
110 365 1
110 696 1
110 808 1
110 990 1
110 1085 1
110 1383 1
110 1492 1
111 274 1
111 404 1
111 413 1
111 1139 1
111 1237 1
111 1461 1
112 305 1
112 396 1
112 818 1
112 893 1
112 906 1
112 1092 1
112 1116 1
112 1231 -1
112 1489 1
113 129 1
113 209 1
113 609 1
113 737 -1
113 767 1
113 1575 1
114 141 1
114 182 1
114 244 1
114 400 1
114 741 1
114 756 1
114 762 1
114 1047 1
114 1136 1
115 174 1
115 198 1
115 282 1
115 305 1
115 394 1
115 508 1
115 548 1
115 559 1
115 584 1
115 616 1
115 631 1
115 696 1
115 816 1
115 852 1
115 854 1
115 858 1
115 958 -1
115 974 1
115 992 1
115 1116 1
115 1143 1
115 1148 1
115 1194 1
115 1245 1
115 1247 1
115 1264 1
115 1284 1
115 1362 1
115 1375 1
115 1430 1
115 1462 1
115 1508 1
115 1519 1
115 1562 1
115 1572 1
115 1594 1
116 193 1
116 406 1
116 433 1
116 808 1
116 817 1
116 883 1
116 888 1
116 1069 1
116 1085 1
116 1116 1
116 1266 1
116 1444 1
117 591 1
117 1156 -1
117 1224 1
117 1278 1
117 1490 1
117 1496 1
118 198 1
118 292 1
118 762 1
118 957 1
118 1221 1
118 1247 1
118 1500 -1
119 122 1
119 129 1
119 136 1
119 145 1
119 186 1
119 193 1
119 194 1
119 207 1
119 244 1
119 291 1
119 318 1
119 333 1
119 376 1
119 440 1
119 458 1
119 468 1
119 482 1
119 514 1
119 661 1
119 685 1
119 776 1
119 806 1
119 830 1
119 848 1
119 959 1
119 969 1
119 1023 1
119 1070 1
119 1096 1
119 1103 1
119 1122 1
119 1129 1
119 1203 1
119 1253 1
119 1282 1
119 1342 1
119 1461 1
119 1480 1
119 1484 1
119 1496 1
119 1579 1
120 466 1
120 552 1
120 696 1
120 997 1
120 1194 1
120 1316 1
120 1594 1
121 269 1
121 572 1
121 665 1
121 786 1
121 823 1
121 1045 1
121 1264 1
121 1336 1
122 186 1
122 201 1
122 222 1
122 489 1
122 659 1
122 1129 1
122 1253 1
122 1316 1
122 1394 1
122 1580 1
123 254 1
123 474 1
123 486 1
123 522 1
123 574 1
123 659 1
123 908 1
123 922 1
123 965 1
123 972 1
123 1115 1
123 1129 1
123 1286 1
123 1384 1
123 1463 1
124 427 1
124 569 1
124 723 1
124 797 1
124 873 1
124 1161 1
124 1241 1
124 1333 1
124 1546 1
125 151 1
125 230 1
125 301 1
125 310 1
125 415 1
125 697 1
125 874 -1
125 957 1
125 1009 1
125 1221 1
125 1559 1
126 352 1
126 508 1
126 744 1
126 1104 1
126 1236 1
126 1253 -1
127 565 1
127 777 1
127 793 1
127 1152 1
127 1359 1
127 1496 1
127 1586 1
128 246 1
128 628 1
128 693 1
128 1060 1
128 1122 1
128 1125 1
128 1296 1
128 1410 -1
128 1496 1
128 1575 1
128 1588 1
129 209 1
129 383 1
129 1145 1
129 1480 1
129 1496 1
129 1575 1
130 350 1
130 517 1
130 536 1
130 619 1
130 686 1
130 945 1
130 946 1
130 968 1
130 970 1
130 1152 1
130 1188 1
130 1394 1
130 1420 1
130 1525 1
130 1571 1
131 540 1
131 581 1
131 625 1
131 626 1
131 662 1
131 765 1
131 1288 1
131 1331 1
131 1529 1
132 139 1
132 596 1
132 729 1
132 969 1
132 1171 -1
132 1480 1
133 210 1
133 368 1
133 962 1
133 1049 1
133 1292 1
133 1312 1
133 1586 1
134 271 1
134 471 1
134 613 1
134 1056 1
134 1080 1
134 1190 1
134 1369 1
134 1416 1
134 1475 1
134 1554 1
134 1600 1
135 255 1
135 399 1
135 609 1
135 722 1
135 980 1
135 1193 1
135 1398 -1
135 1470 1
136 145 1
136 222 1
136 245 1
136 318 1
136 751 1
136 1488 1
137 205 -1
137 331 1
137 633 1
137 1041 1
137 1043 1
137 1221 1
137 1377 1
138 222 1
138 278 1
138 375 1
138 399 1
138 664 1
138 722 1
139 250 1
139 374 1
139 423 1
139 424 1
139 574 1
139 590 1
139 596 1
139 628 1
139 653 1
139 972 1
139 1086 1
139 1262 1
139 1305 1
140 319 1
140 335 1
140 492 1
140 1056 1
140 1082 1
140 1230 -1
140 1557 1
141 182 1
141 551 1
141 648 1
141 1136 1
141 1247 1
141 1276 1
141 1572 1
142 284 1
142 467 1
142 574 1
142 609 1
142 635 1
142 851 1
142 1184 1
143 225 1
143 757 1
143 838 1
143 969 1
143 970 1
143 1106 1
143 1230 1
143 1300 1
143 1510 1
143 1523 1
143 1556 1
144 180 1
144 252 1
144 379 1
144 554 1
144 1306 1
144 1392 1
144 1544 1
144 1568 1
145 176 1
145 194 1
145 318 1
145 1252 1
145 1282 1
145 1383 -1
146 191 1
146 319 1
146 320 1
146 729 1
146 796 1
146 804 1
146 899 1
146 948 1
146 993 1
146 1016 1
146 1052 1
146 1172 1
146 1230 1
146 1311 1
146 1320 1
146 1373 1
146 1394 1
146 1528 1
146 1575 1
147 210 1
147 230 1
147 263 1
147 292 1
147 448 1
147 474 -1
147 808 1
147 837 1
147 982 1
148 433 1
148 819 1
148 1345 1
148 1430 1
148 1452 1
148 1458 1
148 1491 -1
149 152 1
149 182 1
149 200 1
149 250 1
149 292 1
149 316 1
149 331 1
149 414 1
149 433 1
149 453 1
149 542 1
149 585 1
149 608 1
149 692 1
149 721 1
149 736 1
149 786 1
149 825 1
149 853 1
149 910 1
149 951 1
149 988 1
149 990 1
149 1036 1
149 1058 1
149 1104 1
149 1116 1
149 1120 1
149 1167 1
149 1186 1
149 1220 1
149 1239 1
149 1283 1
149 1285 1
149 1298 1
149 1335 1
149 1380 1
149 1424 1
149 1448 1
149 1518 1
149 1590 1
150 336 1
150 589 1
150 593 1
150 980 1
150 1114 1
150 1183 1
151 180 1
151 198 1
151 215 1
151 222 -1
151 227 1
151 230 1
151 271 1
151 285 1
151 295 1
151 296 1
151 341 1
151 354 1
151 396 1
151 415 1
151 433 1
151 451 1
151 452 1
151 459 1
151 464 1
151 520 1
151 568 1
151 569 1
151 599 1
151 602 1
151 610 1
151 662 1
151 663 1
151 697 1
151 747 1
151 755 1
151 756 1
151 761 1
151 762 1
151 765 1
151 773 1
151 791 1
151 800 1
151 847 1
151 864 1
151 896 1
151 901 1
151 905 1
151 945 1
151 973 1
151 1034 1
151 1051 1
151 1065 1
151 1186 1
151 1248 1
151 1265 1
151 1285 1
151 1306 1
151 1333 1
151 1335 1
151 1340 1
151 1379 1
151 1388 1
151 1398 1
151 1409 1
151 1439 1
151 1458 1
151 1479 1
151 1483 1
151 1516 1
151 1542 1
151 1543 1
152 292 1
152 316 1
152 394 1
152 438 1
152 464 1
152 721 1
152 1116 1
152 1135 1
152 1232 1
152 1278 1
152 1285 1
152 1346 1
152 1421 1
152 1443 1
153 249 1
153 327 1
153 364 1
153 490 1
153 556 1
153 771 -1
153 1310 1
154 224 1
154 305 1
154 559 1
154 560 1
154 858 1
154 892 1
154 1268 1
155 189 1
155 359 1
155 380 1
155 449 1
155 494 1
155 625 1
155 658 1
155 745 1
155 963 -1
155 1029 1
155 1166 1
155 1209 1
155 1343 1
155 1444 1
155 1572 1
156 434 -1
156 489 1
156 522 1
156 574 1
156 605 1
156 691 1
156 1031 1
156 1129 1
156 1198 1
156 1360 1
156 1496 1
156 1501 1
156 1521 1
156 1523 1
156 1537 1
157 204 1
157 247 1
157 260 1
157 326 1
157 403 1
157 425 1
157 460 1
157 602 1
157 781 1
157 878 1
157 920 1
157 1127 1
157 1174 1
157 1216 1
157 1222 1
157 1567 1
158 212 1
158 492 1
158 853 1
158 1126 1
158 1178 1
158 1279 1
159 252 1
159 257 1
159 359 1
159 390 -1
159 394 1
159 909 1
159 1306 1
159 1345 1
159 1421 1
159 1524 1
159 1572 1
160 221 1
160 266 1
160 358 1
160 833 1
160 1147 1
160 1261 1
160 1321 1
160 1577 -1
161 200 1
161 485 1
161 503 1
161 739 1
161 833 -1
161 1116 1
161 1558 1
162 402 -1
162 514 1
162 650 1
162 690 1
162 856 1
162 1096 1
162 1253 1
162 1305 1
162 1367 1
162 1490 1
163 503 1
163 557 1
163 617 1
163 1246 1
163 1357 1
163 1531 1
164 319 1
164 575 1
164 752 1
164 756 1
164 1035 1
164 1207 1
164 1345 1
164 1517 1
164 1579 1
165 173 1
165 429 1
165 576 1
165 609 1
165 613 1
165 1104 1
165 1210 1
165 1248 1
165 1572 1
166 331 1
166 400 1
166 602 1
166 1071 -1
166 1136 1
166 1211 1
166 1377 1
167 171 1
167 221 1
167 398 1
167 622 1
167 886 1
167 1053 1
167 1119 1
167 1152 1
167 1219 1
167 1246 1
167 1310 1
167 1384 1
167 1440 1
168 306 1
168 750 1
168 820 1
168 863 1
168 894 1
168 915 1
168 1073 1
168 1078 1
168 1262 1
168 1474 -1
168 1495 1
169 208 1
169 343 1
169 425 1
169 742 -1
169 1226 1
169 1357 1
169 1358 1
170 353 1
170 390 1
170 970 1
170 1088 -1
170 1238 1
170 1253 1
170 1342 1
171 175 1
171 221 1
171 263 -1
171 398 1
171 556 1
171 622 1
171 652 1
171 886 1
171 998 1
171 1022 1
171 1256 1
171 1440 1
171 1515 1
172 212 1
172 474 1
172 574 1
172 680 1
172 966 1
172 983 1
172 1137 1
172 1590 1
173 181 1
173 249 -1
173 352 1
173 429 1
173 528 1
173 613 1
173 1210 1
173 1247 1
173 1248 1
173 1264 1
174 190 1
174 508 1
174 738 1
174 1245 1
174 1334 1
175 294 1
175 411 1
175 417 1
175 461 1
175 501 1
175 556 1
175 796 1
175 802 1
175 899 1
175 960 1
175 964 1
175 1253 1
175 1256 1
175 1310 1
175 1470 1
175 1493 1
175 1495 1
175 1515 1
175 1588 1
176 556 1
176 738 1
176 970 1
176 1241 1
176 1252 1
176 1262 1
176 1376 1
176 1425 1
176 1432 1
176 1469 1
177 361 1
177 501 1
177 623 1
177 857 1
177 958 1
177 1237 1
177 1496 1
178 297 1
178 434 1
178 841 1
178 1107 -1
178 1116 1
178 1247 1
179 338 1
179 419 1
179 712 1
179 750 1
179 796 1
179 1048 1
179 1360 1
179 1392 1
179 1494 1
180 252 1
180 354 1
180 363 1
180 425 1
180 433 1
180 484 1
180 568 1
180 703 1
180 716 1
180 756 1
180 762 1
180 1039 1
180 1087 1
180 1133 1
180 1178 1
180 1247 1
180 1306 1
180 1313 1
180 1464 1
180 1544 1
180 1572 1
180 1585 1
181 202 1
181 335 1
181 341 1
181 352 1
181 465 1
181 674 1
181 780 1
181 809 1
181 842 1
181 853 1
181 867 1
181 914 1
181 1012 1
181 1081 1
181 1087 1
181 1105 1
181 1247 1
181 1299 1
181 1387 1
181 1395 1
181 1504 1
182 297 1
182 331 1
182 357 1
182 361 1
182 400 1
182 425 1
182 602 1
182 639 1
182 692 1
182 721 1
182 825 1
182 853 1
182 952 -1
182 990 1
182 1061 1
182 1136 1
182 1186 1
183 232 1
183 244 1
183 281 1
183 384 1
183 497 1
183 524 1
183 534 1
183 637 1
183 772 1
183 928 1
183 969 1
183 972 1
183 994 1
183 1004 1
183 1030 1
183 1075 1
183 1177 1
183 1227 1
183 1465 1
184 327 1
184 390 1
184 556 1
184 694 1
184 875 1
184 1150 1
184 1490 1
185 266 1
185 539 1
185 574 1
185 631 -1
185 944 1
185 1585 1
186 432 -1
186 556 1
186 596 1
186 970 1
186 1129 1
186 1580 1
187 250 1
187 339 1
187 426 1
187 485 1
187 532 1
187 685 1
187 720 1
187 812 1
187 1054 1
187 1394 1
188 233 1
188 275 1
188 304 1
188 435 1
188 550 1
188 621 1
188 697 1
188 901 1
188 938 1
188 997 1
188 1076 1
188 1116 1
188 1136 1
188 1144 1
188 1146 1
