2000 4000
87 1170 -1
87 1660 1
87 1929 1
88 252 -1
88 728 -1
88 774 -1
88 1256 -1
89 654 -1
89 1240 -1
89 1254 1
89 1783 -1
90 162 -1
90 723 1
90 872 1
90 1071 -1
91 167 1
91 906 1
91 1230 -1
91 1503 -1
92 835 -1
92 1159 1
92 1215 -1
92 1960 1
93 551 -1
93 996 1
93 1399 1
93 1935 -1
94 522 -1
94 1055 1
94 1687 -1
94 1959 1
95 1359 -1
95 1369 1
95 1674 -1
95 1697 -1
96 907 1
96 1348 1
96 1773 1
96 1896 1
97 298 1
97 1208 -1
97 1547 1
98 312 -1
98 971 1
98 1262 -1
98 1878 1
99 358 1
99 613 -1
99 1603 1
100 163 1
100 1021 1
100 1544 1
100 1770 1
101 127 -1
101 201 -1
101 1193 -1
101 1583 1
102 168 -1
102 672 1
102 718 -1
102 1283 1
103 686 -1
103 1306 1
103 1513 1
103 1795 1
104 168 1
104 353 1
104 758 -1
104 1283 -1
105 732 -1
105 881 1
105 1004 1
105 1327 1
106 370 1
106 1743 1
106 1805 -1
106 1981 -1
107 567 1
107 882 -1
107 1791 -1
107 1884 -1
108 481 -1
108 503 -1
108 839 1
108 1364 1
109 244 -1
109 370 -1
109 855 -1
109 1805 -1
110 955 -1
110 1064 -1
110 1141 1
110 1935 -1
111 966 -1
111 1342 -1
111 1396 1
111 1992 1
112 860 -1
112 934 1
112 981 1
112 1192 1
113 343 -1
113 1154 -1
113 1719 1
114 304 -1
114 422 1
114 1013 -1
114 1705 -1
115 809 -1
115 1068 -1
115 1323 1
116 145 -1
116 1755 1
116 1839 -1
117 1635 1
117 1744 1
117 1780 1
117 1815 -1
118 497 -1
118 583 -1
118 1581 -1
118 1866 1
119 717 1
119 923 1
119 1095 1
119 1820 -1
120 544 -1
120 1096 -1
120 1305 1
120 1355 -1
121 145 -1
121 812 -1
121 1135 -1
121 1839 1
122 207 -1
122 317 1
122 837 -1
122 1552 -1
123 1767 -1
123 1811 1
123 1891 -1
123 1973 -1
124 205 -1
124 1204 1
124 1253 -1
124 1950 1
125 720 1
125 1052 -1
125 1281 1
125 1610 -1
126 347 -1
126 962 -1
126 1074 1
126 1708 1
127 187 -1
127 629 1
127 1973 1
128 326 -1
128 801 -1
128 1223 1
128 1418 -1
129 299 1
129 1062 1
129 1690 -1
129 1943 -1
130 540 -1
130 955 1
130 1141 1
130 1446 1
131 194 -1
131 349 -1
131 1530 -1
131 1732 1
132 1067 -1
132 1092 -1
132 1263 1
132 1845 -1
133 1406 -1
133 1834 -1
133 1940 -1
134 260 -1
134 442 1
134 909 -1
134 1860 -1
135 1195 1
135 1726 1
135 1754 1
135 1911 1
136 279 -1
136 670 1
136 1214 1
136 1357 -1
137 196 -1
137 439 1
137 874 1
137 896 1
138 793 -1
138 898 1
138 1888 -1
138 1917 1
139 853 -1
139 1240 -1
139 1783 -1
139 1926 -1
140 381 1
140 458 -1
140 480 -1
140 816 1
141 488 1
141 1321 1
141 1971 -1
142 470 -1
142 652 1
142 726 1
142 901 1
143 1054 1
143 1328 -1
143 1502 1
143 1760 -1
144 302 1
144 777 1
144 1682 -1
144 1907 1
145 1709 -1
145 1910 -1
146 565 1
146 1386 -1
146 1713 -1
147 562 1
147 1072 -1
147 1417 1
147 1468 -1
148 1098 -1
148 1378 1
148 1495 -1
148 1524 -1
149 418 1
149 1704 1
149 1834 1
150 253 -1
150 631 -1
150 810 1
151 199 1
151 239 -1
152 393 1
152 956 1
152 1390 1
152 1508 1
153 290 -1
153 1277 -1
153 1567 -1
153 1831 1
154 182 -1
154 568 1
154 1031 1
154 1470 -1
155 709 -1
155 721 1
155 768 1
155 1648 1
156 429 -1
156 963 1
156 1293 -1
156 1525 1
157 431 -1
157 595 -1
157 638 1
157 1269 -1
158 237 1
158 311 1
158 694 -1
158 1918 1
159 444 1
159 1115 1
159 1374 1
159 1684 1
160 187 -1
160 826 1
160 1891 1
160 1973 1
161 1250 -1
161 1611 1
161 1733 1
161 1964 -1
162 894 1
162 1022 -1
163 574 1
163 1209 1
163 1592 -1
164 1241 1
164 1432 1
164 1548 1
164 1628 -1
165 857 1
165 927 1
165 1487 -1
165 1500 -1
166 331 1
166 1757 1
166 1924 -1
167 171 -1
167 554 -1
167 1390 -1
168 275 1
168 1574 -1
169 475 -1
169 535 1
169 994 -1
169 1024 -1
170 326 -1
170 809 1
170 831 -1
170 1997 -1
171 587 -1
171 1230 1
171 1292 -1
172 313 -1
172 1053 1
172 1067 -1
172 1263 -1
173 857 -1
173 1154 -1
173 1487 1
173 1719 1
174 651 1
174 1152 1
174 1773 -1
175 787 -1
175 1236 -1
175 1813 -1
175 1938 -1
176 1687 1
176 1959 -1
177 525 1
177 677 -1
177 724 1
177 1772 1
178 205 -1
178 1176 -1
178 1950 -1
179 709 -1
179 947 1
179 1746 1
179 1809 1
180 616 1
180 834 1
180 1157 1
180 1211 -1
181 501 -1
181 611 1
181 839 1
181 1364 1
182 489 1
182 756 -1
182 784 -1
183 884 -1
183 1289 -1
183 1461 -1
183 1497 1
184 597 1
184 1476 -1
184 1484 1
184 1522 -1
185 435 1
185 1639 -1
185 1643 -1
185 1991 1
186 633 1
186 845 -1
186 1164 -1
186 1602 1
187 714 -1
187 833 -1
188 1110 1
188 1571 -1
188 1599 -1
188 1857 1
189 296 1
189 516 -1
189 880 -1
189 1823 1
190 751 -1
190 1222 1
190 1235 1
190 1829 -1
191 225 -1
191 312 1
191 1046 1
191 1375 -1
192 537 1
192 1158 -1
192 1371 1
192 1436 1
193 322 1
193 1513 1
193 1767 1
193 1874 1
194 630 1
194 1336 -1
194 1712 1
195 704 1
195 1540 1
195 1877 1
196 425 -1
196 627 -1
196 1089 -1
197 285 1
197 315 -1
197 855 -1
197 1521 -1
198 387 -1
198 778 1
198 1537 1
199 222 1
199 838 1
199 1503 -1
200 457 1
200 659 -1
200 1334 -1
200 1542 1
201 451 -1
201 594 1
201 629 -1
202 974 1
202 1245 -1
203 876 1
203 1730 1
203 1740 1
204 396 -1
204 589 1
204 1669 1
204 1699 -1
205 209 -1
205 961 1
206 296 -1
206 513 1
206 516 -1
206 622 1
207 1079 -1
207 1545 1
207 1848 1
208 270 1
208 482 -1
208 1601 1
209 1634 1
209 1740 -1
210 917 -1
210 988 1
210 1560 -1
210 1988 -1
211 747 1
211 1156 1
211 1841 -1
211 1986 1
212 581 -1
212 890 -1
212 1008 1
212 1671 -1
213 885 1
213 1235 1
213 1606 1
213 1699 -1
214 1041 -1
214 1044 1
214 1407 -1
214 1614 -1
215 565 -1
215 936 -1
215 1475 1
215 1889 -1
216 1013 1
216 1404 1
216 1705 1
216 1869 1
217 948 -1
217 1137 -1
217 1790 -1
217 1977 -1
218 559 -1
218 670 -1
218 1016 -1
218 1214 -1
219 229 1
219 378 -1
219 1447 -1
219 1695 -1
220 601 1
220 1294 1
220 1619 -1
220 1646 -1
221 231 1
221 925 -1
221 1608 -1
221 1999 1
222 325 1
222 1835 1
223 716 -1
223 1723 -1
223 1766 -1
223 1807 -1
224 665 -1
224 1720 1
224 1749 1
224 1764 -1
225 466 1
225 1778 1
226 568 -1
226 1429 -1
226 1652 -1
226 1725 -1
227 604 1
227 766 -1
227 1501 1
227 1585 1
228 344 1
228 602 1
228 963 -1
228 1778 -1
229 904 -1
229 1284 -1
229 1415 -1
230 1169 -1
230 1405 1
230 1559 -1
230 1786 1
231 287 1
231 474 -1
231 924 1
232 346 1
232 520 -1
232 1027 1
232 1709 -1
233 1469 1
233 1627 1
233 1846 1
234 547 1
234 748 -1
234 888 -1
234 1676 -1
235 719 1
235 943 -1
235 1123 -1
236 505 -1
236 1015 1
236 1315 1
236 1830 1
237 404 1
237 1528 1
238 814 1
238 1014 -1
238 1736 1
239 838 1
239 1846 1
240 876 -1
240 1282 -1
240 1605 -1
240 1730 -1
241 842 -1
241 973 -1
241 1363 -1
241 1584 1
242 387 1
242 535 -1
242 778 -1
242 994 -1
243 677 1
243 1024 -1
243 1772 -1
243 1838 -1
244 413 1
244 467 -1
244 1145 1
245 589 1
245 819 1
245 1669 -1
246 372 1
246 1316 -1
246 1361 1
247 334 -1
247 1218 -1
247 1462 -1
247 1706 1
248 407 -1
248 682 1
248 1821 -1
248 1990 -1
249 499 1
249 1097 -1
249 1220 -1
249 1520 1
250 790 -1
250 1093 1
250 1447 -1
250 1695 1
251 326 1
251 616 1
251 1223 1
251 1997 -1
252 534 1
252 1249 1
252 1604 -1
253 271 1
253 513 -1
253 950 -1
254 479 1
254 571 -1
254 692 -1
254 1063 -1
255 656 1
255 689 -1
255 713 1
255 1426 1
256 299 -1
256 476 -1
256 1062 1
256 1879 1
257 373 -1
257 436 1
257 472 1
257 1328 -1
258 624 1
258 890 -1
258 1008 1
258 1937 1
259 1490 -1
259 1580 1
259 1621 1
260 1392 -1
260 1402 -1
260 1995 1
261 278 -1
261 1084 -1
261 1631 -1
261 1894 -1
262 918 -1
262 1131 -1
262 1190 -1
262 1347 1
263 445 1
263 977 -1
263 1073 1
263 1868 -1
264 705 -1
264 919 1
264 1728 1
264 1901 1
265 448 -1
265 1529 -1
265 1781 -1
265 1847 1
266 437 -1
266 886 1
266 1410 1
266 1593 -1
267 455 1
267 579 -1
267 1003 1
267 1121 1
268 1176 -1
268 1545 -1
268 1848 1
268 1950 1
269 394 1
269 502 -1
269 530 1
269 1721 -1
270 914 1
270 1116 1
270 1298 1
271 810 1
271 1875 -1
271 1998 1
272 501 1
272 836 1
272 839 -1
272 1171 -1
273 521 -1
273 1039 1
273 1085 -1
273 1975 1
274 593 -1
274 1178 1
274 1622 1
275 718 1
275 907 -1
276 666 1
276 992 1
276 1863 1
276 1908 1
277 1113 -1
277 1273 1
278 279 1
278 362 -1
278 1037 -1
279 557 -1
280 435 -1
280 1077 1
280 1412 -1
280 1816 -1
281 364 1
281 1303 -1
281 1666 -1
281 1685 -1
282 439 -1
282 874 1
282 877 1
282 1854 1
283 399 1
283 602 -1
283 1800 1
283 1824 1
284 425 1
284 1089 -1
284 1162 -1
284 1535 1
285 467 1
285 1248 1
285 1354 -1
286 490 -1
286 526 -1
286 1933 -1
286 1953 -1
287 378 -1
287 925 -1
287 1695 1
288 640 1
288 770 1
288 1265 1
288 1481 -1
289 725 1
289 1136 -1
289 1551 1
290 453 -1
290 527 -1
290 891 1
291 546 -1
291 989 -1
292 426 1
292 447 1
292 1714 1
292 1733 -1
293 618 1
293 827 1
293 1172 1
293 1649 1
294 876 -1
294 1282 -1
294 1664 -1
294 1921 -1
295 821 1
295 829 -1
295 887 1
295 1119 1
296 869 1
296 1047 1
297 926 1
297 1043 -1
297 1046 -1
297 1438 -1
298 736 1
298 976 1
299 1711 -1
299 1903 1
300 993 -1
300 1087 1
300 1515 1
300 1791 -1
301 782 -1
301 964 1
301 1332 -1
301 1361 1
302 378 1
302 925 -1
302 1413 1
303 413 1
303 947 -1
303 1145 1
303 1746 1
304 850 -1
304 1876 -1
304 1923 1
305 763 1
305 1320 -1
305 1758 1
306 424 1
306 453 1
306 527 1
306 1922 1
307 585 1
307 1023 1
307 1822 1
307 1872 -1
308 547 1
308 748 1
308 904 1
308 1415 1
309 1188 -1
309 1290 -1
309 1599 1
309 1857 1
310 457 1
310 673 1
310 1094 1
310 1943 1
311 368 1
311 404 -1
311 1342 1
312 752 -1
313 745 1
313 1370 1
313 1600 -1
314 321 -1
314 868 1
314 1353 -1
315 610 -1
315 1248 1
315 1454 -1
316 1263 1
316 1449 -1
316 1519 1
316 1845 1
317 404 1
317 966 -1
317 1342 1
318 810 -1
318 958 1
318 1304 -1
318 1998 1
319 579 1
319 975 1
319 1121 1
319 1963 1
320 741 -1
320 857 1
320 1042 1
320 1719 1
321 482 1
321 664 -1
322 598 -1
322 1335 -1
322 1745 1
323 356 -1
323 954 -1
323 1252 -1
323 1337 1
324 570 1
324 650 -1
324 942 -1
325 906 -1
325 1503 1
325 1788 -1
326 1906 -1
327 443 1
327 536 -1
327 836 1
327 1994 1
328 494 1
328 732 -1
328 1430 1
328 1548 -1
329 620 -1
329 1139 1
329 1173 -1
329 1363 1
330 483 1
330 1289 -1
330 1461 -1
331 1015 1
331 1971 -1
332 649 -1
332 916 1
332 1303 -1
332 1676 -1
333 556 -1
333 785 1
333 970 -1
333 1684 1
334 1281 -1
334 1815 -1
335 409 -1
335 813 1
335 1038 1
335 1946 -1
336 442 -1
336 1161 1
336 1738 -1
336 1856 -1
337 473 -1
337 657 -1
337 949 1
337 1401 -1
338 375 1
338 427 -1
338 712 -1
338 1558 -1
339 438 -1
339 1132 -1
339 1372 1
339 1399 1
340 374 1
340 800 1
340 1759 1
340 1904 1
341 529 1
341 706 1
341 1066 -1
341 1427 -1
342 666 -1
342 1181 -1
342 1543 -1
342 1863 -1
343 935 1
343 1821 1
343 1954 1
344 465 -1
344 1395 1
345 393 1
345 554 -1
345 1018 1
345 1390 1
346 679 1
346 877 1
347 918 1
347 1490 1
347 1580 -1
348 459 1
348 1626 1
348 1769 -1
348 1897 1
349 632 -1
349 1707 -1
349 1712 1
350 864 -1
350 983 -1
350 1022 -1
350 1213 1
351 474 1
351 924 1
351 1338 1
351 1632 -1
352 786 -1
352 1062 -1
352 1318 -1
352 1690 1
353 376 -1
353 643 1
353 1574 1
354 885 1
354 1059 -1
354 1566 -1
354 1606 -1
355 733 1
355 1800 -1
355 1824 1
355 1946 -1
356 1530 -1
356 1787 -1
356 1887 -1
357 715 1
357 1278 1
357 1450 -1
357 1506 -1
358 459 -1
358 1653 1
359 440 1
359 980 1
359 1632 1
359 1761 -1
360 437 1
360 981 -1
360 1192 -1
361 650 -1
361 702 1
361 1273 -1
362 557 -1
362 1894 -1
363 683 1
363 739 1
363 757 1
363 1625 -1
364 423 -1
364 462 1
364 1504 1
365 395 -1
365 670 1
365 1019 -1
365 1357 1
366 527 1
366 1138 -1
366 1862 1
366 1922 -1
367 963 1
367 1293 -1
367 1778 1
368 694 -1
368 1514 -1
368 1961 1
369 646 -1
369 682 1
369 935 1
369 1821 1
370 1479 -1
370 1680 1
371 562 1
371 1018 -1
371 1414 1
371 1673 1
372 933 -1
372 1195 1
372 1717 1
373 750 -1
373 920 1
373 1590 -1
374 1030 -1
374 1802 -1
375 436 1
375 1080 -1
375 1367 -1
376 758 1
376 1489 -1
376 1556 -1
377 770 1
377 815 1
377 1481 -1
377 1928 1
378 1415 1
379 428 -1
379 941 1
379 1604 1
380 499 1
380 1220 -1
380 1595 -1
381 457 -1
381 659 -1
381 1094 -1
382 977 -1
382 1073 1
382 1977 1
383 850 1
383 1103 -1
383 1591 1
383 1876 1
384 524 1
384 847 -1
384 1217 -1
384 1945 -1
385 1396 -1
385 1428 -1
385 1671 1
385 1992 1
386 672 -1
386 707 -1
386 1283 1
386 1779 1
387 945 -1
387 1587 -1
388 940 1
388 1206 -1
388 1322 -1
388 1469 -1
389 559 1
389 1016 1
389 1127 1
390 456 -1
390 742 1
390 930 1
390 1972 -1
391 419 -1
391 760 -1
391 1795 -1
391 1870 -1
392 430 -1
392 827 -1
392 1189 1
392 1360 -1
393 1369 -1
393 1697 -1
394 1051 -1
394 1460 -1
395 815 1
395 892 1
395 1794 -1
396 515 -1
396 1014 -1
396 1482 1
397 671 1
397 1184 -1
397 1225 -1
397 1434 1
398 460 -1
398 511 1
398 744 -1
398 928 -1
399 825 -1
399 1043 -1
399 1919 1
400 1428 1
400 1624 1
400 1978 1
400 1992 1
401 543 1
401 772 -1
401 976 -1
402 844 -1
402 978 1
402 1114 1
402 1430 1
403 612 -1
403 1318 -1
403 1334 1
403 1690 -1
404 837 1
405 591 -1
405 600 -1
405 731 1
405 1979 -1
406 752 -1
406 1126 -1
406 1309 1
406 1423 1
407 628 -1
407 1526 1
407 1727 -1
408 1081 1
408 1441 -1
408 1683 -1
408 1729 -1
409 806 1
409 909 -1
409 1860 -1
410 681 1
410 1197 1
410 1543 1
410 1737 1
411 862 -1
411 870 -1
411 965 1
412 494 -1
412 978 -1
412 1392 -1
412 1430 1
413 644 -1
413 1805 -1
414 519 1
414 755 1
414 1198 1
414 1339 1
415 943 -1
415 1626 1
415 1897 1
416 1466 1
416 1544 1
416 1615 1
416 1770 -1
417 452 -1
417 1105 -1
417 1555 1
417 1784 1
418 1005 -1
418 1444 1
418 1562 1
419 432 -1
419 927 -1
419 1228 1
420 529 -1
420 706 -1
420 1207 -1
420 1217 -1
421 1109 1
421 1460 -1
422 691 1
422 1353 -1
422 1923 1
423 748 1
423 904 1
423 1703 -1
424 866 1
424 1199 1
424 1443 1
425 968 -1
425 1565 -1
426 1133 -1
426 1538 -1
426 1851 1
427 958 1
427 1502 -1
427 1679 -1
428 847 1
428 1048 -1
429 1317 -1
429 1882 1
430 1049 -1
430 1101 -1
430 1313 -1
431 1069 -1
431 1275 -1
431 1374 1
432 1111 -1
432 1168 1
432 1870 -1
433 672 -1
433 673 1
433 707 1
434 873 1
434 983 -1
434 1242 1
434 1763 1
435 1355 1
435 1656 1
436 712 -1
436 750 1
437 452 -1
437 1416 -1
438 1001 -1
438 1058 -1
438 1912 1
439 627 1
439 1840 1
440 630 -1
440 637 1
440 1234 -1
441 710 -1
441 733 1
441 734 1
441 1800 1
442 1575 1
442 1995 1
443 1076 -1
443 1616 1
443 1916 1
444 638 1
444 872 -1
444 1071 -1
445 741 -1
445 808 -1
445 1228 -1
446 665 1
446 1127 1
446 1764 1
447 607 1
447 1550 1
447 1930 1
448 510 1
448 1163 1
448 1290 -1
449 579 1
449 646 -1
449 682 1
449 975 -1
450 608 -1
450 1120 -1
450 1180 -1
450 1500 1
451 995 -1
451 1359 -1
451 1674 -1
452 1593 -1
453 866 1
453 1032 -1
454 573 1
454 818 -1
454 886 1
454 1593 -1
455 575 -1
455 628 1
455 1727 -1
456 1025 1
456 1308 -1
456 1900 1
457 1182 -1
458 519 1
458 1198 -1
458 1629 1
459 613 -1
459 729 -1
460 709 1
460 768 1
460 1809 -1
461 1053 1
461 1368 -1
462 748 -1
462 1303 1
462 1676 -1
463 468 -1
463 596 1
463 1588 1
464 719 -1
464 943 -1
464 954 -1
464 1252 -1
465 658 -1
465 734 -1
465 1260 1
466 1043 1
466 1046 -1
466 1919 -1
467 484 -1
467 855 1
468 631 -1
468 863 -1
468 1607 1
469 540 -1
469 678 1
469 1141 -1
469 1989 1
470 845 -1
470 1498 -1
470 1941 -1
471 1106 -1
471 1435 1
471 1552 1
471 1976 -1
472 528 -1
472 1410 -1
472 1590 -1
473 956 -1
473 1508 -1
473 1658 1
474 1531 1
474 1999 -1
475 745 1
475 1370 -1
475 1662 -1
476 937 1
476 1903 1
476 1996 1
477 1790 1
477 1861 -1
477 1977 1
478 776 1
478 804 1
478 922 1
478 1511 -1
479 1148 1
479 1707 1
479 1712 1
480 1094 1
480 1198 -1
480 1775 -1
481 848 1
481 1325 1
481 1932 -1
482 914 1
482 971 -1
483 703 -1
483 722 1
483 1291 -1
484 746 -1
484 1145 -1
484 1354 -1
485 1038 1
485 1650 -1
485 1750 -1
485 1762 1
486 564 -1
486 1352 1
486 1523 1
486 1808 -1
487 1588 -1
487 1843 -1
487 1867 1
488 490 1
488 923 1
488 1537 -1
489 1102 1
489 1640 1
489 1895 -1
490 1244 -1
490 1388 -1
491 709 -1
491 721 -1
491 929 1
491 947 1
492 1224 -1
492 1477 1
492 1864 -1
492 1873 1
493 1219 -1
493 1485 1
493 1667 1
493 1761 1
494 1582 -1
494 1618 -1
495 547 -1
495 888 1
495 1527 -1
495 1907 1
496 622 1
496 1101 -1
496 1179 -1
496 1578 -1
497 1007 1
497 1213 -1
497 1409 -1
498 782 1
498 800 -1
498 1332 1
498 1904 -1
499 1088 -1
499 1808 -1
500 763 -1
500 1476 1
500 1522 1
500 1758 1
502 715 -1
502 1051 1
502 1506 1
503 905 -1
503 1325 1
504 691 1
504 1353 -1
504 1622 -1
505 1247 1
505 1746 -1
505 1809 1
506 620 -1
506 1363 -1
506 1584 -1
506 1893 -1
507 1215 -1
507 1818 -1
507 1926 1
507 1960 1
508 1253 -1
508 1261 -1
508 1377 1
508 1914 1
509 675 1
509 962 1
509 1424 -1
509 1510 1
510 1202 1
510 1266 1
510 1847 1
511 738 -1
511 1149 -1
511 1820 1
512 996 -1
512 998 -1
512 1144 -1
513 987 1
513 1875 -1
514 953 -1
514 1129 -1
514 1486 1
514 1982 -1
515 701 -1
515 1606 1
515 1699 1
516 987 -1
516 1756 -1
517 570 1
517 789 1
518 1050 -1
518 1204 -1
518 1253 1
518 1914 -1
519 865 1
519 1411 1
520 679 1
520 766 1
520 1952 1
521 968 -1
521 1755 1
521 1839 -1
522 1107 1
522 1576 -1
523 761 -1
523 1065 1
523 1090 -1
523 1597 -1
524 711 -1
524 1134 -1
524 1859 1
525 700 1
525 856 1
525 910 -1
526 905 1
526 1325 -1
526 1388 -1
527 1831 1
528 1054 1
528 1255 -1
528 1328 1
529 1825 1
529 1883 1
530 1451 1
530 1460 -1
530 1744 -1
531 999 1
531 1311 1
531 1324 1
531 1739 1
532 1006 -1
532 1110 1
532 1571 -1
533 603 1
533 765 1
533 1655 1
533 1691 1
534 1256 1
534 1445 -1
535 1587 -1
535 1662 -1
536 895 1
536 1331 -1
536 1916 1
537 1070 1
537 1147 -1
537 1693 1
538 1098 -1
538 1377 1
538 1378 -1
538 1634 1
539 807 -1
539 824 -1
539 1048 1
540 1458 -1
540 1644 -1
541 781 -1
541 844 -1
541 978 1
541 991 1
542 1351 1
542 1507 1
542 1832 -1
542 1993 -1
543 1020 1
543 1122 -1
543 1194 -1
544 779 -1
544 889 1
544 1774 1
545 993 1
545 1867 1
545 1958 1
546 561 1
546 1108 -1
546 1703 1
547 1413 1
548 678 1
548 875 -1
548 1310 -1
548 1658 1
549 681 -1
549 835 1
549 1737 1
549 1960 1
550 640 -1
550 742 -1
550 1265 -1
550 1972 -1
551 902 1
551 1665 -1
552 607 1
552 1425 -1
552 1686 1
552 1965 -1
553 990 1
553 1505 -1
553 1645 -1
553 1949 -1
554 906 1
554 1573 -1
555 680 1
555 764 1
555 777 1
555 1387 1
556 1188 1
556 1488 -1
556 1857 1
557 1357 -1
557 1394 1
558 1201 1
558 1633 -1
558 1655 1
558 1691 1
559 1118 -1
559 1748 1
560 641 1
560 764 -1
560 777 -1
560 1682 1
561 1504 -1
561 1577 -1
562 639 1
562 1573 1
563 658 1
563 798 -1
563 944 1
563 1260 1
564 865 -1
564 1689 1
565 660 1
565 834 1
566 913 -1
566 1186 -1
566 1539 -1
566 1611 1
567 1056 -1
567 1620 1
567 1645 1
568 756 -1
568 938 1
569 1612 1
569 1821 1
569 1954 -1
569 1990 -1
570 898 1
570 1917 -1
571 630 1
571 637 -1
571 1712 -1
572 1513 1
572 1795 1
572 1870 1
572 1874 1
573 1319 -1
573 1555 -1
573 1882 1
574 1021 1
574 1827 1
574 1868 1
575 823 1
575 1003 -1
575 1010 -1
576 1196 -1
576 1406 -1
576 1581 -1
576 1940 -1
577 610 1
577 1248 1
577 1467 -1
577 1985 1
578 1270 -1
578 1384 1
578 1437 1
579 1727 1
580 970 1
580 1099 1
