1000 3000
44 300 -1
44 305 -1
44 697 1
44 702 1
44 781 -1
44 878 -1
45 145 1
45 248 1
45 497 -1
45 816 -1
45 855 -1
46 127 -1
46 439 1
46 553 -1
46 715 -1
46 754 1
46 828 -1
47 148 -1
47 342 -1
47 428 1
47 541 1
47 745 1
47 972 1
48 62 1
48 196 -1
48 328 1
48 479 -1
48 626 1
48 938 -1
49 256 -1
49 406 1
49 684 -1
49 844 1
49 892 1
49 947 1
50 150 1
50 164 1
50 519 -1
50 788 -1
51 390 1
51 468 1
51 631 -1
51 780 1
51 841 -1
52 79 -1
52 306 1
52 364 1
52 606 -1
52 616 1
52 744 -1
53 221 -1
53 239 1
53 362 -1
53 522 1
53 566 -1
53 706 -1
54 81 -1
54 87 1
54 119 1
54 126 -1
54 251 1
54 862 -1
55 73 -1
55 152 -1
55 261 -1
55 320 1
55 510 -1
55 559 -1
56 234 1
56 312 1
56 350 -1
56 503 1
56 937 -1
56 978 -1
57 183 -1
57 459 1
57 594 1
57 761 1
57 876 -1
57 964 -1
58 82 -1
58 340 -1
58 611 -1
58 736 1
58 740 -1
58 950 1
59 166 1
59 207 -1
59 251 1
59 779 -1
59 869 1
60 128 -1
60 244 -1
60 378 -1
60 614 1
60 647 1
60 925 1
61 275 -1
61 369 1
61 438 1
61 651 -1
61 860 1
61 880 1
62 152 -1
62 389 -1
62 559 1
62 598 1
62 817 1
63 105 1
63 258 1
63 318 -1
63 459 -1
63 594 1
63 696 -1
64 130 -1
64 235 -1
64 329 -1
64 478 1
64 718 -1
64 804 1
65 307 1
65 332 -1
65 560 -1
65 765 -1
65 848 1
65 968 -1
66 255 -1
66 338 -1
66 357 1
66 520 1
66 625 1
66 771 -1
67 190 -1
67 272 -1
67 542 1
67 695 1
67 914 1
68 97 -1
68 388 1
68 482 -1
68 735 -1
68 787 1
68 934 1
69 118 1
69 555 1
69 687 1
69 776 -1
69 895 1
70 183 -1
70 254 -1
70 727 -1
70 810 1
70 818 1
70 964 1
71 167 -1
71 199 1
71 428 -1
71 466 1
71 665 1
71 881 1
72 127 -1
72 161 1
72 180 1
72 441 1
72 571 1
72 754 -1
73 454 -1
73 516 1
73 526 -1
73 539 1
73 741 1
74 170 -1
74 405 -1
74 505 1
74 649 -1
74 949 -1
74 1000 -1
75 167 1
75 774 1
75 824 -1
75 947 1
75 996 -1
76 125 -1
76 151 1
76 171 -1
76 638 -1
76 936 -1
76 999 1
77 146 -1
77 197 -1
77 530 1
77 583 -1
77 901 -1
77 960 1
78 264 1
78 495 1
78 627 1
78 772 1
78 814 1
78 870 1
79 157 1
79 610 1
79 623 1
79 839 1
80 335 1
80 365 -1
80 386 1
80 590 -1
80 646 -1
80 705 1
81 147 1
81 242 -1
81 243 1
81 748 1
81 773 -1
82 300 -1
82 471 1
82 637 -1
82 702 1
82 972 1
83 106 -1
83 241 1
83 353 -1
83 470 -1
83 825 1
83 891 1
84 88 1
84 223 -1
84 797 -1
84 799 1
84 847 -1
85 274 1
85 326 -1
85 346 -1
85 556 -1
85 600 1
85 607 -1
86 231 -1
86 430 -1
86 581 -1
86 593 1
86 769 -1
86 850 1
87 142 -1
87 147 -1
87 457 -1
87 547 -1
87 552 1
88 121 1
88 304 1
88 452 -1
88 669 -1
88 915 -1
89 200 -1
89 247 1
89 656 1
89 815 1
89 970 -1
90 395 1
90 504 -1
90 548 1
90 557 -1
90 864 1
90 959 1
91 383 -1
91 499 -1
91 588 1
91 628 -1
91 710 -1
91 980 -1
92 220 -1
92 359 1
92 523 -1
92 579 1
92 648 -1
92 698 -1
93 124 -1
93 215 -1
93 534 -1
93 779 -1
93 869 1
93 893 -1
94 102 1
94 110 1
94 165 -1
94 620 1
94 861 1
94 930 1
95 279 1
95 390 -1
95 421 -1
95 653 -1
95 841 1
95 898 1
96 277 1
96 576 -1
96 844 1
96 892 -1
96 924 1
96 974 -1
97 359 -1
97 648 1
97 660 -1
97 691 1
98 185 -1
98 203 -1
98 221 -1
98 362 1
98 363 1
98 900 1
99 185 -1
99 291 1
99 362 -1
99 706 1
99 859 1
100 194 1
100 434 -1
100 527 1
100 708 -1
100 982 1
101 109 1
101 146 1
101 492 1
101 531 -1
101 720 1
101 901 -1
102 295 1
102 543 1
102 771 1
102 921 1
102 943 1
103 148 1
103 379 1
103 536 -1
103 637 -1
103 972 1
104 335 -1
104 508 1
104 537 1
104 582 -1
104 646 -1
104 668 -1
105 199 -1
105 663 1
105 665 -1
105 782 -1
105 963 -1
106 250 1
106 472 -1
106 482 -1
106 538 -1
106 787 -1
107 216 1
107 347 1
107 360 1
107 416 1
107 549 1
107 601 1
108 239 -1
108 477 1
108 522 1
108 585 1
108 755 -1
108 883 -1
109 118 1
109 381 1
109 673 1
110 168 -1
110 295 -1
110 690 -1
110 816 -1
111 399 1
111 454 1
111 535 -1
111 539 -1
111 553 -1
111 761 1
112 113 1
112 292 1
112 306 -1
112 407 -1
112 436 1
112 682 1
113 246 1
113 551 -1
113 734 1
113 784 -1
113 866 -1
114 176 -1
114 208 1
114 268 -1
114 272 1
114 616 -1
114 744 -1
115 125 -1
115 151 1
115 271 -1
115 758 1
115 852 -1
115 932 -1
116 297 1
116 606 -1
116 911 1
116 933 -1
116 962 1
116 993 -1
117 309 1
117 374 -1
117 393 -1
117 401 -1
117 686 1
117 823 -1
118 512 -1
118 531 -1
118 995 -1
119 173 1
119 552 1
119 557 1
119 748 1
119 864 1
120 132 1
120 415 1
120 561 -1
120 565 1
120 720 -1
120 901 1
121 151 1
121 271 1
121 387 1
121 420 1
122 126 -1
122 140 1
122 224 1
122 348 -1
122 443 1
122 673 1
123 170 -1
123 397 -1
123 405 1
123 683 -1
123 811 -1
124 351 -1
124 481 1
124 639 -1
124 797 -1
124 799 1
125 139 1
125 287 1
125 760 1
125 803 -1
126 457 -1
126 759 1
126 864 -1
127 185 -1
127 221 1
127 329 1
127 706 -1
128 394 -1
128 402 -1
128 451 -1
128 475 -1
128 966 1
129 190 1
129 445 -1
129 611 -1
129 657 -1
129 693 -1
129 740 1
130 238 -1
130 269 -1
130 336 -1
130 439 1
130 456 1
131 284 -1
131 386 1
131 464 1
131 590 -1
131 643 -1
132 140 1
132 168 1
132 224 1
132 312 1
132 503 -1
133 193 -1
133 202 -1
133 595 -1
133 840 -1
133 913 1
133 971 1
134 159 -1
134 639 -1
134 714 -1
134 797 -1
134 863 1
135 211 1
135 220 -1
135 317 1
135 592 -1
135 648 1
135 790 1
136 321 -1
136 345 -1
136 597 -1
136 672 -1
136 821 -1
136 991 1
137 337 -1
137 377 -1
137 425 1
137 567 -1
137 900 -1
137 946 -1
138 371 -1
138 418 1
138 502 1
138 614 1
138 666 1
138 723 -1
139 416 -1
139 601 -1
139 758 1
139 997 1
140 301 1
140 565 -1
140 899 -1
141 181 -1
141 523 1
141 555 1
141 579 1
141 756 1
141 776 -1
142 374 1
142 401 -1
142 683 1
142 895 -1
143 342 -1
143 532 1
143 540 1
143 909 1
143 994 -1
144 453 1
144 540 1
144 583 1
144 789 -1
144 826 -1
144 994 1
145 341 1
145 453 1
145 540 -1
145 584 -1
145 909 1
146 155 -1
146 381 -1
146 447 -1
146 965 -1
147 338 -1
147 374 1
147 520 -1
147 823 1
148 177 1
148 278 1
148 467 1
148 529 1
149 160 -1
149 236 1
149 545 -1
149 796 1
149 836 1
149 912 -1
150 402 1
150 475 -1
150 617 -1
150 792 -1
150 944 1
151 304 -1
151 485 -1
151 546 -1
152 196 -1
152 323 -1
152 430 1
152 516 -1
153 468 1
153 632 1
153 780 1
153 861 1
153 924 1
153 974 -1
154 157 -1
154 257 1
154 303 1
154 533 1
154 623 -1
154 830 -1
155 289 -1
155 586 -1
155 766 1
155 822 -1
155 960 -1
156 245 -1
156 570 1
156 815 -1
156 833 1
156 998 1
157 501 -1
157 914 -1
158 219 1
158 285 1
158 322 -1
158 521 -1
158 709 1
158 925 -1
159 266 1
159 283 -1
159 483 1
159 574 -1
159 788 -1
160 256 1
160 277 -1
160 635 -1
160 668 1
160 892 1
161 186 -1
161 329 -1
161 478 -1
161 527 1
161 982 -1
162 328 1
162 573 1
162 626 -1
162 728 -1
162 764 -1
162 834 1
163 238 1
163 269 1
163 728 -1
163 747 1
163 764 -1
163 928 -1
164 617 1
164 704 1
164 832 1
164 863 1
165 225 1
165 248 -1
165 629 -1
165 921 -1
166 218 -1
166 677 -1
166 899 -1
166 957 -1
167 399 1
167 636 1
167 674 1
167 743 -1
168 341 -1
168 561 1
168 584 1
168 981 1
169 395 1
169 548 1
169 659 -1
169 997 -1
170 314 1
170 412 1
170 829 -1
170 918 1
171 319 1
171 321 -1
171 760 -1
171 978 -1
171 991 -1
172 441 -1
172 525 -1
172 672 -1
172 857 1
172 888 -1
172 991 -1
173 267 -1
173 446 -1
173 501 -1
173 862 1
173 914 1
174 253 1
174 410 -1
174 487 -1
174 681 1
174 731 -1
174 837 -1
175 250 1
175 472 -1
175 808 -1
175 997 -1
176 277 1
176 576 -1
176 635 -1
176 689 1
176 906 1
177 496 1
177 512 -1
177 745 -1
177 812 -1
178 233 -1
178 359 -1
178 401 -1
178 431 1
178 686 -1
179 280 1
179 292 -1
179 436 -1
179 521 1
179 855 -1
179 935 1
180 185 1
180 567 -1
180 577 1
180 663 -1
180 900 1
181 252 1
181 496 1
181 645 1
181 986 1
182 244 -1
182 364 -1
182 581 1
182 647 -1
182 769 -1
182 969 1
183 299 1
183 432 1
183 749 1
183 940 1
184 453 -1
184 530 1
184 583 1
184 584 -1
184 763 -1
185 507 1
185 828 1
186 441 -1
186 525 1
186 568 -1
186 802 -1
186 825 1
187 235 -1
187 522 1
187 585 1
187 679 -1
187 804 -1
188 217 -1
188 298 -1
188 355 -1
188 498 -1
188 572 -1
188 910 1
189 352 1
189 454 -1
189 495 1
189 553 1
189 627 1
189 715 1
190 645 1
190 654 -1
190 716 1
191 256 1
191 284 -1
191 684 1
191 714 -1
191 923 1
192 236 -1
192 358 -1
192 449 1
192 796 -1
192 880 -1
192 897 -1
193 288 1
193 596 -1
193 629 1
193 889 -1
193 921 1
194 265 1
194 327 -1
194 336 1
194 641 1
194 685 -1
195 249 -1
195 549 1
195 697 1
195 702 1
195 851 1
195 983 -1
196 313 -1
196 703 -1
196 734 1
196 866 -1
197 294 -1
197 381 1
197 443 -1
197 575 -1
197 673 1
198 462 -1
198 586 1
198 718 -1
198 766 1
198 795 1
198 989 1
199 399 -1
199 459 1
199 613 -1
199 761 -1
200 476 1
200 502 1
200 723 -1
200 933 -1
200 962 -1
201 219 1
201 371 -1
201 484 1
201 614 -1
201 845 1
201 925 -1
202 280 -1
202 426 1
202 596 -1
202 887 -1
202 931 -1
203 509 -1
203 597 1
203 642 1
203 672 1
203 857 1
204 511 1
204 550 -1
204 643 -1
204 712 -1
204 805 1
205 257 -1
205 303 -1
205 548 -1
205 758 -1
205 959 -1
206 240 1
206 309 -1
206 338 -1
206 374 1
206 625 1
206 699 1
207 218 1
207 387 1
207 618 -1
207 832 -1
208 331 -1
208 382 1
208 437 1
208 635 1
208 879 -1
209 353 -1
209 463 1
209 571 -1
209 634 -1
209 885 1
209 891 -1
210 476 -1
210 502 -1
210 678 1
210 738 1
210 800 1
210 894 1
211 286 1
211 325 1
211 550 -1
211 798 -1
211 805 -1
212 448 -1
212 543 -1
212 658 1
212 843 1
212 943 -1
213 409 1
213 473 1
213 800 -1
213 894 1
213 919 1
213 985 -1
214 398 -1
214 414 1
214 573 1
214 591 1
214 764 1
214 928 -1
215 242 1
215 308 -1
215 351 1
215 640 -1
215 773 -1
216 319 -1
216 333 -1
216 760 1
216 801 1
216 803 1
217 328 -1
217 615 -1
217 786 1
217 834 -1
217 938 -1
218 282 -1
218 485 -1
218 546 1
218 838 1
219 230 -1
219 408 -1
219 585 -1
219 883 -1
220 252 -1
220 444 -1
220 986 1
220 988 1
221 441 -1
221 672 1
221 802 -1
222 353 1
222 463 -1
222 470 -1
222 691 1
222 752 1
222 951 1
223 599 1
223 877 -1
223 902 1
223 915 1
224 540 -1
224 583 -1
224 584 -1
224 901 -1
225 243 -1
225 315 1
225 383 1
225 499 1
225 620 -1
226 331 -1
226 576 -1
226 635 1
226 694 1
226 892 -1
226 990 -1
227 278 -1
227 369 1
227 438 -1
227 529 1
227 636 1
227 674 1
228 468 -1
228 631 1
228 861 -1
228 930 1
228 984 1
229 246 1
229 347 1
229 360 1
229 676 -1
229 757 1
229 878 1
230 280 1
230 426 -1
230 489 1
230 521 1
230 845 1
231 488 1
231 598 -1
231 712 -1
231 923 -1
232 335 -1
232 365 -1
232 458 -1
232 609 1
232 785 1
232 905 -1
233 482 -1
233 504 1
233 822 1
233 934 1
233 973 -1
234 279 1
234 341 1
234 631 1
234 841 -1
234 981 1
235 269 1
235 562 1
235 602 1
235 747 -1
236 259 -1
236 609 -1
236 809 -1
236 873 1
237 256 1
237 277 -1
237 481 -1
237 639 -1
237 714 -1
237 844 1
238 671 1
238 718 -1
238 781 -1
238 795 -1
239 344 1
239 642 1
239 672 1
239 821 1
240 315 1
240 368 1
240 652 1
240 707 -1
241 472 1
241 750 1
241 819 -1
241 852 1
242 251 -1
242 255 -1
242 520 1
242 869 1
243 255 -1
243 281 -1
243 297 -1
243 338 -1
244 313 1
244 784 -1
244 866 -1
244 966 -1
245 359 -1
245 393 -1
245 660 -1
245 686 -1
245 698 -1
246 334 -1
246 436 1
246 521 1
246 709 -1
247 418 -1
247 502 -1
247 621 -1
247 738 1
247 968 -1
248 383 1
248 628 -1
248 632 1
248 861 1
249 327 -1
249 336 1
249 456 1
249 794 -1
249 872 1
250 265 -1
250 524 -1
250 568 -1
250 825 1
251 308 1
251 547 -1
252 316 -1
252 523 -1
252 592 1
252 719 1
253 275 1
253 713 1
253 880 -1
253 897 1
253 942 -1
254 286 1
254 385 -1
254 798 1
254 831 -1
254 983 -1
255 620 -1
255 640 1
255 704 1
256 603 1
256 912 -1
257 480 -1
257 644 -1
257 842 -1
258 356 1
258 466 1
258 665 -1
258 705 1
258 812 -1
259 358 1
259 505 -1
259 625 -1
259 699 -1
259 949 -1
260 374 -1
260 393 1
260 505 -1
260 619 -1
260 699 -1
260 895 -1
261 283 1
261 296 1
261 574 -1
261 741 -1
261 814 1
262 455 1
262 587 -1
262 726 1
262 729 -1
262 770 1
262 859 1
263 264 -1
263 449 -1
263 658 -1
263 772 1
263 860 -1
263 880 -1
264 770 -1
264 835 -1
264 859 1
265 388 -1
265 478 1
265 527 1
265 787 1
266 468 1
266 639 -1
266 844 1
266 974 1
267 588 1
267 610 1
267 748 -1
267 773 1
267 839 -1
268 331 1
268 556 -1
268 576 1
268 710 1
268 762 1
269 498 1
269 578 -1
269 967 1
270 391 -1
270 462 1
270 492 1
270 528 -1
270 531 1
270 661 1
271 354 1
271 473 1
271 669 -1
271 985 -1
272 382 1
272 610 1
272 689 1
273 523 -1
273 641 -1
273 719 1
273 756 -1
273 874 1
274 334 -1
274 340 1
274 436 -1
274 591 -1
274 682 1
275 528 -1
275 661 -1
275 681 -1
275 948 -1
276 395 1
276 486 -1
276 789 -1
276 826 -1
276 959 1
277 569 1
277 688 -1
278 428 1
278 493 1
278 665 1
278 812 1
279 321 -1
279 597 -1
279 896 1
279 978 1
280 763 1
280 913 1
281 383 1
281 588 1
281 640 1
281 773 1
281 906 1
282 377 -1
282 425 -1
282 618 1
282 819 -1
282 957 1
283 390 -1
283 468 1
283 510 -1
283 984 1
284 411 -1
284 518 -1
284 870 -1
284 912 1
285 394 1
285 442 1
285 883 1
285 903 1
286 317 1
286 469 -1
286 727 -1
286 987 -1
287 638 1
287 737 1
287 852 -1
287 997 -1
288 315 -1
288 499 1
288 517 1
288 707 -1
288 971 1
289 370 1
289 450 -1
289 524 1
289 568 -1
289 992 1
290 694 1
290 892 1
290 924 -1
290 945 -1
290 947 1
290 996 1
291 448 1
291 507 -1
291 651 1
291 658 -1
291 860 -1
292 551 -1
292 628 1
292 913 1
292 980 1
293 378 -1
293 614 -1
293 723 1
293 845 -1
293 911 1
293 962 1
294 395 -1
294 504 1
294 822 -1
294 960 -1
295 561 1
295 564 1
295 633 1
296 468 -1
296 844 1
296 924 1
296 947 1
297 499 -1
297 517 1
297 588 -1
297 748 -1
298 418 -1
298 602 1
298 621 -1
298 777 1
299 304 1
299 810 -1
299 876 -1
299 877 -1
299 915 1
300 340 -1
300 414 1
300 591 -1
300 865 1
301 348 1
301 350 1
301 403 -1
301 503 -1
301 650 1
302 405 -1
302 687 -1
302 811 -1
302 885 1
302 917 1
302 958 -1
303 409 -1
303 473 -1
303 501 1
303 612 -1
304 847 1
304 932 1
304 936 -1
305 334 -1
305 479 -1
305 591 1
305 626 1
305 764 -1
306 710 -1
306 762 1
306 784 -1
306 980 -1
307 314 1
307 424 -1
307 440 1
307 474 -1
307 783 -1
308 650 -1
308 779 -1
308 820 -1
308 862 -1
309 517 -1
309 707 1
309 998 -1
310 317 1
310 733 1
310 790 -1
310 849 -1
310 976 -1
310 987 -1
311 387 -1
311 424 1
311 474 1
311 618 1
311 750 1
311 819 1
312 415 1
312 767 1
312 899 1
312 981 1
313 430 -1
313 753 1
313 769 1
313 938 1
314 397 1
314 515 -1
314 649 1
314 765 -1
315 338 1
315 771 1
315 921 1
316 471 1
316 645 -1
316 654 1
316 831 1
316 988 -1
317 830 -1
317 831 -1
317 988 -1
318 432 -1
318 590 -1
318 670 1
318 705 -1
318 749 1
319 421 1
319 667 -1
319 898 -1
319 936 1
320 430 -1
320 483 1
320 574 1
320 593 1
320 961 -1
321 442 -1
321 898 1
322 347 1
322 408 1
322 442 1
322 601 -1
322 676 1
323 394 1
323 510 -1
323 866 1
323 903 1
323 966 1
324 379 1
324 462 1
324 536 1
324 661 -1
324 681 -1
324 795 1
325 648 1
325 685 -1
325 691 1
325 721 1
325 951 1
326 340 1
326 514 -1
326 740 1
326 865 -1
326 871 -1
327 434 1
327 435 1
327 798 1
327 983 1
328 389 -1
328 498 1
328 967 1
329 439 -1
329 562 -1
329 802 1
330 545 -1
330 563 1
330 619 -1
330 700 1
330 806 1
330 836 -1
331 827 -1
331 939 -1
332 375 1
332 440 -1
332 726 1
332 729 1
332 927 -1
333 347 1
333 442 -1
333 461 1
333 898 1
333 903 -1
334 703 -1
334 734 -1
334 878 -1
335 545 -1
335 563 -1
335 929 1
336 478 -1
336 671 1
336 982 -1
337 392 -1
337 811 -1
337 908 1
337 958 1
338 517 -1
339 408 1
339 601 -1
339 659 1
339 737 1
339 808 1
339 997 -1
340 757 1
340 878 -1
341 366 1
341 503 1
341 816 -1
342 433 -1
342 445 -1
342 514 1
342 740 1
343 355 -1
343 410 1
343 487 1
343 570 1
343 778 1
343 833 -1
344 373 -1
344 477 1
344 566 1
344 792 -1
344 944 1
345 408 1
345 442 1
345 737 1
345 755 -1
345 883 1
346 497 -1
346 514 -1
346 605 1
346 622 -1
347 709 -1
347 717 1
348 540 1
348 759 1
348 789 -1
349 354 1
349 413 -1
349 678 -1
349 692 1
349 800 1
349 985 -1
350 465 -1
350 677 1
350 899 -1
350 999 1
351 569 1
351 688 1
351 820 -1
351 854 1
352 389 -1
352 578 -1
352 817 1
352 967 1
353 527 -1
353 708 -1
353 787 1
354 420 1
354 451 -1
354 500 -1
354 954 -1
355 728 1
355 746 1
355 777 -1
355 834 -1
356 404 1
356 696 1
356 791 1
356 917 1
356 958 1
357 412 1
357 704 1
357 829 1
357 890 -1
358 368 -1
358 455 -1
358 680 -1
359 934 1
359 977 -1
360 396 -1
360 644 1
360 736 1
360 950 1
361 437 1
361 487 1
361 624 -1
361 833 1
361 873 1
361 998 -1
362 448 -1
362 642 1
362 843 -1
363 448 -1
363 507 -1
363 509 1
363 856 -1
363 908 -1
364 623 -1
364 784 -1
364 858 1
364 979 1
365 405 -1
365 491 1
365 917 -1
365 1000 -1
366 367 1
366 532 -1
366 780 1
366 841 1
366 909 1
367 433 1
367 514 -1
367 674 -1
367 743 1
368 625 1
368 771 1
368 943 1
369 391 -1
369 493 -1
369 661 1
369 904 -1
370 388 -1
370 478 1
370 586 1
370 671 -1
370 718 1
371 477 -1
371 585 -1
371 840 -1
372 395 1
372 583 -1
372 659 1
372 826 1
372 960 1
373 543 1
373 642 -1
373 843 -1
374 918 1
375 411 1
375 494 -1
375 518 1
375 867 -1
375 975 1
376 403 -1
376 650 1
376 722 1
376 751 1
376 793 1
376 820 1
377 397 1
377 811 1
377 885 1
377 891 1
378 551 -1
378 784 1
378 979 1
378 980 -1
379 398 -1
379 414 1
379 529 1
379 865 -1
380 403 1
380 433 -1
380 445 -1
380 460 -1
380 793 -1
381 822 -1
381 973 -1
381 995 -1
382 542 -1
382 700 1
382 733 -1
382 806 -1
383 604 1
384 469 -1
384 669 -1
384 727 1
384 810 -1
384 850 -1
384 915 -1
385 469 -1
385 480 1
385 810 1
385 842 1
385 886 -1
386 545 -1
386 603 1
386 912 -1
386 1000 1
387 413 -1
387 546 -1
387 985 1
388 524 1
388 641 -1
388 874 -1
389 495 1
389 775 1
389 786 1
390 526 1
390 741 -1
390 896 1
391 507 1
391 651 1
391 742 1
391 856 -1
392 415 1
392 425 1
392 565 1
392 899 -1
392 957 -1
393 624 -1
393 977 1
393 998 1
394 484 -1
394 925 1
394 941 -1
395 443 -1
396 601 -1
396 659 1
396 676 -1
396 826 -1
397 474 1
397 618 -1
397 711 1
398 607 -1
398 681 -1
398 837 1
398 948 1
399 653 1
399 774 1
399 963 -1
400 590 1
400 643 1
400 739 -1
400 749 -1
400 805 -1
400 940 -1
401 552 -1
401 973 1
401 977 -1
402 484 -1
402 614 -1
402 666 1
402 692 -1
403 465 -1
403 532 1
404 458 -1
404 493 1
404 512 -1
404 812 -1
405 711 -1
405 785 -1
406 449 -1
406 772 -1
406 796 -1
406 870 -1
406 912 -1
407 556 -1
407 600 -1
407 628 -1
407 632 1
407 710 1
408 489 1
408 875 -1
409 422 1
409 548 -1
409 554 -1
409 557 -1
410 573 1
410 728 -1
410 846 1
410 928 1
411 464 1
411 729 -1
411 770 1
411 809 -1
412 515 1
412 520 -1
412 869 -1
413 420 1
413 424 -1
413 617 -1
413 832 1
414 637 1
414 781 -1
414 795 1
415 509 -1
415 857 -1
415 908 1
416 480 1
416 644 -1
416 803 1
416 886 1
417 502 1
417 560 1
417 666 1
417 678 1
417 692 -1
417 968 1
418 664 1
418 970 -1
419 423 -1
419 492 1
419 528 -1
419 564 1
419 633 -1
419 652 1
420 452 1
420 534 -1
420 701 -1
421 613 1
421 916 1
421 937 1
421 978 -1
422 476 1
422 612 1
422 800 -1
422 962 1
422 993 -1
423 596 1
423 807 -1
423 887 1
423 889 -1
423 965 1
424 515 -1
424 560 1
424 678 1
425 838 -1
425 857 -1
425 888 1
426 585 -1
426 679 1
426 730 1
426 840 1
427 566 1
427 706 1
427 726 1
427 835 1
427 853 1
427 859 1
428 433 -1
428 674 -1
429 570 1
429 595 -1
429 707 1
429 970 1
429 971 1
430 598 -1
430 966 1
431 504 1
431 552 -1
431 554 -1
431 557 -1
431 655 -1
432 459 1
432 599 -1
432 877 -1
432 953 1
433 532 -1
433 881 1
434 594 1
434 818 1
434 872 -1
434 964 -1
435 592 1
435 641 1
435 719 1
435 794 1
435 907 1
436 600 -1
436 757 -1
437 630 -1
437 700 -1
437 836 -1
437 939 1
438 824 1
438 945 1
438 948 1
438 996 1
439 578 -1
439 982 -1
440 463 1
440 649 1
440 752 -1
440 867 -1
441 900 -1
441 946 -1
442 760 -1
443 583 1
443 789 -1
443 864 1
444 630 -1
444 698 1
444 700 -1
444 733 -1
444 790 1
445 716 -1
445 745 1
446 759 1
446 789 1
446 864 -1
446 959 1
447 462 -1
447 531 -1
447 536 1
447 586 1
447 995 -1
448 564 -1
449 455 -1
449 770 -1
449 809 1
450 659 -1
450 730 1
450 808 -1
450 960 1
451 581 -1
451 647 -1
451 692 1
451 701 1
452 500 1
452 589 1
452 797 -1
453 855 1
453 871 -1
453 935 1
454 559 1
454 774 -1
454 817 -1
455 658 1
455 949 -1
456 697 -1
456 781 1
456 967 1
457 575 1
457 673 -1
457 768 1
458 687 -1
458 776 1
458 917 -1
458 929 1
459 466 -1
459 732 1
460 465 1
460 466 1
460 732 -1
460 881 -1
460 955 -1
461 516 1
461 535 1
461 539 1
461 717 -1
461 801 1
462 807 1
462 965 -1
463 474 1
463 711 1
463 739 -1
464 491 -1
464 649 1
464 867 1
464 1000 1
465 751 -1
465 916 1
465 937 -1
466 953 -1
467 493 1
467 512 1
467 531 1
467 536 1
