1000 10000
44 434 3
44 561 3
44 579 -1
44 633 2
44 753 1
44 772 1
44 919 -1
44 938 3
44 945 1
44 955 3
44 969 3
44 999 1
45 55 3
45 148 1
45 219 3
45 296 3
45 313 1
45 318 3
45 361 2
45 498 -1
45 505 -1
45 546 -1
45 550 3
45 562 1
45 585 1
45 590 -1
45 642 1
45 725 2
45 841 1
45 889 1
45 911 3
45 914 -1
45 917 3
45 921 2
45 922 2
45 924 2
45 933 1
45 962 3
45 978 -1
45 984 1
46 120 -1
46 121 3
46 123 3
46 226 1
46 321 -1
46 327 1
46 366 3
46 378 3
46 386 -1
46 388 3
46 412 -1
46 438 1
46 481 1
46 486 3
46 491 2
46 494 1
46 496 -1
46 524 1
46 614 1
46 692 1
46 795 -1
46 830 2
46 843 2
47 92 2
47 137 1
47 262 1
47 298 1
47 317 2
47 373 -1
47 397 3
47 426 1
47 434 1
47 475 3
47 476 2
47 514 2
47 556 1
47 628 2
47 642 -1
47 756 2
47 782 2
47 812 1
47 899 2
47 926 -1
47 933 2
47 935 3
47 938 1
48 82 -1
48 154 2
48 172 2
48 280 2
48 297 -1
48 333 1
48 336 2
48 566 1
48 574 1
48 613 3
48 669 1
48 723 -1
48 796 1
48 846 1
48 907 2
48 937 2
48 1000 -1
49 50 3
49 163 2
49 182 1
49 192 1
49 333 2
49 358 -1
49 426 1
49 466 2
49 496 1
49 509 2
49 538 1
49 707 -1
49 772 1
49 792 -1
49 880 -1
49 901 3
49 977 2
49 991 3
50 80 2
50 134 3
50 151 3
50 267 3
50 288 -1
50 307 1
50 318 3
50 450 1
50 468 3
50 494 2
50 507 -1
50 571 2
50 618 3
50 701 -1
50 814 1
50 999 1
51 114 -1
51 173 3
51 174 2
51 192 3
51 218 -1
51 274 -1
51 312 1
51 339 1
51 393 3
51 430 3
51 515 1
51 600 2
51 602 1
51 616 2
51 672 1
51 836 3
51 859 -1
51 865 3
51 912 3
51 987 -1
52 121 2
52 130 3
52 149 3
52 156 3
52 302 -1
52 416 3
52 444 3
52 477 -1
52 547 3
52 663 2
52 735 -1
52 839 2
52 892 3
52 946 1
52 968 1
53 188 -1
53 191 3
53 220 3
53 221 3
53 225 1
53 376 3
53 487 3
53 554 3
53 689 1
53 726 -1
53 741 1
53 774 2
53 834 -1
53 892 2
53 937 3
53 949 -1
53 953 -1
53 973 -1
54 75 -1
54 130 -1
54 174 2
54 203 1
54 233 -1
54 239 1
54 248 3
54 488 -1
54 571 -1
54 625 2
54 671 1
54 731 3
54 798 1
54 833 3
54 845 2
54 914 2
54 950 3
54 957 2
55 68 1
55 125 2
55 132 2
55 234 3
55 253 -1
55 299 1
55 308 1
55 366 1
55 418 2
55 534 -1
55 541 1
55 614 2
55 719 2
55 744 -1
55 770 1
55 925 3
55 965 1
55 985 2
56 64 2
56 74 3
56 126 -1
56 130 2
56 190 2
56 207 1
56 210 -1
56 242 -1
56 243 -1
56 310 -1
56 474 2
56 565 -1
56 627 2
56 641 2
56 644 2
56 661 1
56 680 2
56 696 3
56 711 -1
56 714 2
56 771 1
56 850 3
56 869 1
56 874 1
56 889 3
56 947 1
56 965 1
56 976 1
56 979 2
56 986 1
57 62 2
57 81 -1
57 215 2
57 222 3
57 276 2
57 285 3
57 332 2
57 342 1
57 384 -1
57 402 -1
57 422 -1
57 478 1
57 481 2
57 501 2
57 503 -1
57 551 3
57 629 1
57 660 3
57 672 3
57 701 2
57 716 1
57 773 2
57 863 2
58 182 1
58 292 3
58 465 -1
58 498 -1
58 569 1
58 661 3
58 665 3
58 709 1
58 747 3
58 775 3
58 788 3
58 899 1
58 913 -1
59 70 1
59 97 2
59 115 3
59 130 2
59 167 -1
59 277 2
59 296 1
59 457 1
59 514 1
59 601 1
59 610 3
59 673 3
59 726 1
59 731 1
59 734 2
59 736 -1
59 747 -1
59 760 -1
59 815 3
59 872 3
59 907 1
60 106 3
60 163 -1
60 190 1
60 215 2
60 218 2
60 293 1
60 307 -1
60 385 -1
60 397 -1
60 422 1
60 458 3
60 501 -1
60 542 -1
60 547 3
60 634 1
60 669 1
60 691 2
60 724 3
60 732 -1
60 745 -1
60 779 1
60 799 2
60 841 3
60 918 -1
60 933 3
60 941 3
60 955 2
60 965 1
61 83 -1
61 117 2
61 288 -1
61 377 -1
61 419 3
61 449 2
61 527 -1
61 669 1
61 715 3
61 808 -1
61 815 -1
61 849 3
61 855 3
61 913 -1
62 66 2
62 77 1
62 115 -1
62 152 -1
62 225 -1
62 298 -1
62 323 3
62 361 -1
62 464 3
62 515 2
62 536 -1
62 626 -1
62 707 1
62 730 3
62 745 -1
62 809 3
62 827 2
63 110 2
63 275 1
63 278 3
63 282 2
63 291 3
63 317 2
63 418 -1
63 458 3
63 489 2
63 542 1
63 601 1
63 609 3
63 636 2
63 699 2
63 734 3
63 816 2
63 826 1
63 939 3
63 973 3
63 981 1
64 165 1
64 185 -1
64 256 -1
64 484 1
64 520 -1
64 596 1
64 616 1
64 623 1
64 641 2
64 651 1
64 682 -1
64 687 3
64 691 -1
64 793 -1
64 808 -1
64 814 1
64 823 3
64 909 2
64 938 -1
64 969 -1
64 997 2
65 125 -1
65 139 -1
65 163 -1
65 174 3
65 212 3
65 269 1
65 384 1
65 444 1
65 521 3
65 551 2
65 552 1
65 595 1
65 612 -1
65 618 2
65 654 1
65 656 2
65 670 -1
65 848 2
65 896 -1
65 956 1
66 77 1
66 80 3
66 118 3
66 162 3
66 177 1
66 210 2
66 275 -1
66 338 1
66 355 -1
66 387 3
66 396 -1
66 494 2
66 527 2
66 531 3
66 546 3
66 556 1
66 572 1
66 573 1
66 588 2
66 704 -1
66 756 -1
66 804 3
66 833 3
66 902 -1
66 911 -1
66 962 -1
66 963 2
67 105 3
67 158 -1
67 165 3
67 239 2
67 299 1
67 300 1
67 366 2
67 382 3
67 505 1
67 571 2
67 713 -1
67 727 1
67 794 -1
67 810 1
67 844 1
67 858 2
67 926 1
67 980 -1
68 84 2
68 126 1
68 292 -1
68 374 3
68 509 3
68 535 1
68 571 1
68 592 3
68 664 3
68 666 3
68 674 2
68 778 2
68 782 -1
68 855 -1
68 942 2
68 955 1
68 972 1
68 991 3
69 252 3
69 257 2
69 278 1
69 305 1
69 357 3
69 443 2
69 525 3
69 536 -1
69 552 1
69 595 3
69 780 2
69 818 -1
70 89 1
70 109 2
70 127 -1
70 178 2
70 201 1
70 230 1
70 323 2
70 332 3
70 427 -1
70 561 3
70 567 3
70 678 2
70 688 3
70 703 -1
70 836 -1
70 838 3
70 879 2
70 963 1
71 95 1
71 153 -1
71 218 2
71 283 2
71 293 1
71 356 2
71 444 3
71 448 3
71 457 1
71 617 -1
71 653 -1
71 702 -1
71 715 2
71 891 2
71 911 1
71 916 -1
72 132 -1
72 157 2
72 272 1
72 448 2
72 470 3
72 773 2
72 775 1
72 782 1
72 881 3
72 896 -1
72 927 3
73 82 2
73 96 3
73 110 1
73 419 1
73 493 -1
73 499 3
73 610 1
73 691 3
73 708 -1
73 748 -1
73 773 -1
73 777 3
73 804 1
73 817 1
73 839 -1
73 955 1
74 82 -1
74 90 3
74 174 -1
74 269 -1
74 322 2
74 328 1
74 344 -1
74 383 1
74 419 2
74 597 1
74 724 -1
74 786 3
74 835 1
74 857 -1
74 877 3
74 915 -1
74 935 3
75 100 1
75 106 -1
75 115 1
75 225 3
75 287 3
75 312 2
75 369 -1
75 417 3
75 423 2
75 519 1
75 534 2
75 779 -1
75 798 2
75 834 -1
75 836 2
75 888 3
75 895 2
75 961 3
75 969 -1
75 987 2
76 130 -1
76 144 3
76 159 -1
76 162 2
76 334 1
76 391 -1
76 401 3
76 430 2
76 448 1
76 497 2
76 534 3
76 604 2
76 615 -1
76 619 1
76 826 -1
76 864 -1
76 874 2
76 919 3
76 935 1
76 961 1
77 136 2
77 175 -1
77 201 2
77 205 -1
77 209 2
77 229 -1
77 309 2
77 356 3
77 367 3
77 390 1
77 423 -1
77 425 2
77 446 3
77 505 3
77 522 2
77 554 1
77 560 3
77 578 3
77 689 2
77 704 2
77 718 3
77 859 2
78 99 2
78 118 3
78 166 3
78 189 1
78 199 -1
78 282 2
78 318 1
78 319 2
78 342 -1
78 379 3
78 586 1
78 590 -1
78 606 2
78 700 1
78 740 -1
78 858 2
78 883 3
78 968 1
78 995 1
79 156 1
79 174 2
79 209 1
79 258 -1
79 328 2
79 375 1
79 379 -1
79 456 3
79 538 2
79 557 -1
79 602 3
79 656 3
79 753 -1
79 772 2
79 817 1
79 858 3
79 970 1
80 227 2
80 250 2
80 298 3
80 365 -1
80 410 3
80 431 3
80 517 1
80 538 -1
80 615 -1
80 735 1
80 778 3
80 788 -1
80 823 1
80 824 -1
80 852 2
80 860 2
80 901 3
80 907 3
80 926 1
80 950 1
80 978 -1
81 187 2
81 190 2
81 269 -1
81 408 2
81 455 1
81 516 -1
81 518 1
81 547 3
81 588 1
81 660 -1
81 669 3
81 729 1
81 731 2
81 764 1
81 797 2
81 799 -1
81 841 1
81 887 1
81 919 1
81 974 1
82 99 3
82 133 3
82 156 3
82 160 3
82 241 -1
82 271 3
82 335 1
82 368 3
82 387 3
82 402 1
82 440 1
82 561 1
82 623 3
82 687 3
82 739 3
82 816 1
82 847 1
82 855 1
82 883 2
82 948 -1
82 961 -1
83 145 -1
83 178 1
83 199 1
83 321 2
83 326 1
83 421 2
83 448 -1
83 450 1
83 551 -1
83 600 1
83 663 3
83 710 3
83 782 -1
83 831 -1
83 952 3
83 991 3
83 996 1
84 111 2
84 143 2
84 224 2
84 396 3
84 422 -1
84 429 -1
84 538 1
84 565 1
84 595 1
84 631 2
84 673 -1
84 704 2
84 716 1
84 722 1
84 757 2
84 836 -1
84 908 1
84 915 2
84 924 2
84 931 -1
84 973 3
85 99 -1
85 150 1
85 206 1
85 219 1
85 296 2
85 309 2
85 319 2
85 356 1
85 416 1
85 440 2
85 501 3
85 546 1
85 576 3
85 577 -1
85 609 -1
85 658 -1
85 682 2
85 848 1
85 849 -1
85 854 2
85 909 2
85 913 1
85 947 1
85 948 3
85 970 1
85 986 2
86 126 1
86 165 3
86 207 2
86 208 2
86 212 -1
86 224 2
86 298 3
86 366 1
86 398 2
86 477 3
86 564 3
86 655 3
86 695 1
86 749 -1
86 921 3
86 931 3
86 936 1
87 161 2
87 174 1
87 268 3
87 282 1
87 367 3
87 370 3
87 381 2
87 411 -1
87 468 2
87 546 1
87 557 1
87 620 3
87 683 1
87 684 2
87 717 1
87 772 2
87 804 2
87 832 -1
88 171 -1
88 358 1
88 377 1
88 382 -1
88 476 2
88 477 1
88 520 -1
88 561 1
88 575 1
88 591 1
88 620 2
88 671 1
88 788 -1
88 831 -1
88 890 3
88 911 1
88 931 1
88 980 1
89 98 1
89 120 -1
89 122 1
89 180 1
89 227 -1
89 285 3
89 306 2
89 319 -1
89 335 -1
89 430 3
89 445 3
89 525 1
89 531 2
89 575 1
89 601 1
89 628 -1
89 649 -1
89 774 1
89 819 3
89 884 -1
90 98 3
90 201 2
90 210 1
90 217 3
90 237 3
90 260 -1
90 381 3
90 382 1
90 425 2
90 472 1
90 474 2
90 628 2
90 818 2
90 901 -1
91 99 -1
91 115 -1
91 160 1
91 221 2
91 259 -1
91 402 3
91 448 -1
91 539 3
91 562 2
91 752 1
91 755 3
91 762 -1
91 775 1
91 792 3
91 827 3
91 870 2
91 880 2
91 923 1
91 941 2
91 944 3
91 961 1
92 112 3
92 192 1
92 219 -1
92 306 -1
92 343 2
92 360 -1
92 411 3
92 422 3
92 446 -1
92 457 -1
92 504 -1
92 566 1
92 596 -1
92 620 2
92 634 2
92 694 -1
92 760 -1
92 919 2
92 993 3
93 107 2
93 125 3
93 133 2
93 159 3
93 305 2
93 375 3
93 389 3
93 462 2
93 691 -1
93 751 2
93 759 1
93 855 2
94 103 2
94 158 1
94 274 2
94 289 3
94 335 1
94 352 3
94 381 1
94 427 -1
94 434 2
94 564 1
94 658 2
94 829 -1
94 848 2
94 860 1
94 924 2
94 965 -1
95 123 -1
95 139 3
95 205 -1
95 237 -1
95 252 1
95 257 1
95 383 3
95 386 2
95 498 3
95 530 -1
95 588 1
95 620 3
95 673 -1
95 714 2
95 727 3
95 748 1
95 759 3
95 774 2
95 834 3
95 873 -1
95 888 1
95 906 3
95 951 3
95 954 1
95 968 3
95 978 2
96 166 2
96 248 2
96 272 2
96 286 3
96 296 3
96 333 2
96 337 1
96 363 -1
96 465 1
96 468 -1
96 511 -1
96 603 -1
96 819 -1
96 820 -1
96 863 1
96 900 2
96 956 -1
97 99 -1
97 120 -1
97 139 1
97 147 3
97 174 -1
97 195 1
97 255 -1
97 266 2
97 271 -1
97 275 1
97 304 1
97 385 1
97 426 -1
97 450 1
97 468 3
97 525 -1
97 561 1
97 573 1
97 592 2
97 600 -1
97 838 3
97 926 -1
97 933 -1
98 143 2
98 170 2
98 265 -1
98 367 3
98 545 3
98 568 -1
98 629 1
98 690 -1
98 763 2
98 799 -1
98 819 2
99 105 3
99 207 2
99 211 2
99 240 3
99 251 3
99 282 2
99 289 3
99 358 2
99 371 -1
99 427 3
99 481 3
99 636 1
99 787 1
99 939 -1
100 162 2
100 169 -1
100 208 2
100 218 2
100 219 1
100 269 -1
100 466 -1
100 468 1
100 477 1
100 497 1
100 542 1
100 575 1
100 645 -1
100 697 3
100 880 -1
100 933 2
100 977 3
101 118 -1
101 120 3
101 149 -1
101 211 1
101 282 3
101 357 1
101 367 3
101 504 3
101 505 1
101 545 1
101 620 -1
101 630 2
101 680 3
101 726 1
101 817 -1
101 847 3
101 952 1
102 150 3
102 216 2
102 284 3
102 291 3
102 331 1
102 431 -1
102 479 -1
102 497 1
102 790 3
102 814 1
102 926 2
102 994 -1
103 170 1
103 218 -1
103 302 1
103 442 -1
103 566 2
103 582 2
103 589 1
103 607 1
103 795 -1
103 815 -1
103 869 1
103 910 -1
103 981 -1
104 225 2
104 270 1
104 301 -1
104 328 -1
104 380 -1
104 431 3
104 454 2
104 652 1
104 785 1
104 859 3
104 961 2
104 987 3
104 995 3
105 140 3
105 258 -1
105 276 1
105 287 -1
105 293 -1
105 311 1
105 337 -1
105 363 3
105 397 2
105 477 3
105 520 1
105 575 2
105 584 2
105 597 2
105 599 -1
105 619 3
105 620 3
105 710 1
105 842 3
105 847 3
105 869 2
105 997 -1
106 143 1
106 196 -1
106 208 1
106 250 -1
106 292 1
106 345 3
106 379 3
106 389 -1
106 406 3
106 407 -1
106 502 3
106 507 2
106 548 1
106 838 1
106 941 2
107 143 2
107 242 1
107 245 -1
107 260 -1
107 298 2
107 337 -1
107 389 -1
107 398 2
107 423 3
107 554 3
107 594 2
107 692 1
107 725 3
107 759 -1
107 815 3
107 823 3
107 851 1
107 899 3
107 925 2
108 140 -1
108 215 1
108 231 1
108 328 -1
108 370 3
108 386 -1
108 444 3
108 526 3
108 534 1
108 624 1
108 679 1
108 756 1
108 776 3
108 788 3
108 790 2
108 793 1
108 805 3
108 865 1
108 909 -1
108 994 2
109 118 -1
109 146 1
109 188 3
109 205 1
109 225 3
109 258 2
109 320 1
109 339 1
109 352 2
109 412 1
109 427 -1
109 514 3
109 539 3
109 570 3
109 611 3
109 628 1
109 666 -1
109 693 -1
109 695 -1
109 710 3
109 872 3
109 889 2
109 949 2
109 991 1
110 222 2
110 223 -1
110 252 2
110 287 -1
110 299 2
110 351 1
110 374 -1
110 399 2
110 426 -1
110 523 -1
110 548 1
110 588 -1
110 689 1
110 714 2
110 715 3
110 743 3
110 761 1
110 861 -1
111 151 1
111 207 -1
111 211 -1
111 307 3
111 379 1
111 413 1
111 428 1
111 436 2
111 453 1
111 602 3
111 631 3
111 727 1
111 740 2
111 798 1
111 875 2
111 892 1
111 922 -1
111 936 2
111 971 1
112 221 2
112 233 3
112 263 2
112 295 -1
112 352 2
112 434 3
112 476 2
112 490 2
112 521 3
112 537 1
112 695 -1
112 725 1
112 774 -1
112 852 3
112 964 1
113 235 2
113 241 1
113 244 1
113 298 1
113 340 1
113 367 1
113 390 2
113 395 3
113 398 3
113 412 -1
113 463 2
113 489 1
113 498 3
113 548 -1
113 572 2
113 575 -1
113 626 3
113 719 3
113 762 3
113 800 3
113 831 2
113 847 1
113 948 1
113 985 3
114 181 2
114 182 2
114 297 2
114 319 1
114 470 1
114 549 -1
114 596 3
114 610 3
114 696 -1
114 757 1
114 770 -1
114 916 3
114 940 3
114 942 -1
115 134 1
115 151 3
115 214 2
115 274 2
115 286 2
115 333 1
115 342 -1
115 388 1
115 405 -1
115 411 -1
115 443 1
115 460 1
115 462 2
115 492 -1
115 560 2
115 650 3
115 699 2
115 770 2
115 774 1
115 885 2
115 997 -1
116 141 1
116 193 2
116 250 -1
116 302 2
116 310 -1
116 325 3
116 372 2
116 398 -1
116 406 2
116 413 3
116 538 -1
116 565 1
116 665 -1
116 679 -1
116 769 -1
116 880 1
